Shipment_ID,Order_ID,Shipment_Date,Delivery_Date,Delivery_Time
SHIP20046,ORD20046,2024-08-30,2024-09-05,144
SHIP20047,ORD20047,2025-08-13,2025-08-16,72
SHIP20048,ORD20048,2026-06-19,2026-06-27,192
SHIP20049,ORD20049,2025-07-27,2025-08-04,192
SHIP20050,ORD20050,2024-09-11,2024-09-19,192
SHIP20051,ORD20051,2026-01-17,2026-01-18,24
SHIP20052,ORD20052,2024-09-04,2024-09-10,144
SHIP20053,ORD20053,2026-04-21,2026-04-29,192
SHIP20054,ORD20054,2025-12-22,2026-01-03,288
SHIP20055,ORD20055,2026-01-29,2026-02-09,264
SHIP20056,ORD20056,2026-02-02,2026-02-06,96
SHIP20057,ORD20057,2025-02-11,2025-02-13,48
SHIP20058,ORD20058,2025-03-06,2025-03-08,48
SHIP20059,ORD20059,2025-04-12,2025-04-16,96
SHIP20060,ORD20060,2025-04-23,2025-04-30,168
SHIP20061,ORD20061,2026-07-01,2026-07-03,48
SHIP20062,ORD20062,2025-12-14,2025-12-25,264
SHIP20063,ORD20063,2025-08-07,2025-08-09,48
SHIP20064,ORD20064,2025-07-20,2025-08-01,288
SHIP20065,ORD20065,2026-03-18,2026-03-20,48
SHIP20066,ORD20066,2024-12-11,2024-12-19,192
SHIP20067,ORD20067,2026-06-06,2026-06-15,216
SHIP20068,ORD20068,2025-11-03,2025-11-07,96
SHIP20069,ORD20069,2024-11-25,2024-12-01,144
SHIP20070,ORD20070,2025-11-13,2025-11-14,24
SHIP20071,ORD20071,2026-05-09,2026-05-17,192
SHIP20072,ORD20072,2024-07-22,2024-07-23,24
SHIP20073,ORD20073,2025-12-25,2026-01-02,192
SHIP20074,ORD20074,2026-06-02,2026-06-13,264
SHIP20075,ORD20075,2024-10-19,2024-10-23,96
SHIP20076,ORD20076,2024-10-08,2024-10-12,96
SHIP20077,ORD20077,2025-09-18,2025-09-27,216
SHIP20078,ORD20078,2025-05-24,2025-06-01,192
SHIP20079,ORD20079,2025-02-03,2025-02-04,24
SHIP20080,ORD20080,2025-02-08,2025-02-18,240
SHIP20081,ORD20081,2025-04-30,2025-05-12,288
SHIP20082,ORD20082,2025-07-29,2025-08-10,288
SHIP20083,ORD20083,2026-01-09,2026-01-17,192
SHIP20084,ORD20084,2024-08-05,2024-08-11,144
SHIP20085,ORD20085,2025-02-07,2025-02-18,264
SHIP20086,ORD20086,2025-01-12,2025-01-24,288
SHIP20087,ORD20087,2024-07-27,2024-07-28,24
SHIP20088,ORD20088,2025-11-21,2025-11-24,72
SHIP20089,ORD20089,2025-02-07,2025-02-15,192
SHIP20090,ORD20090,2024-07-15,2024-07-16,24
SHIP20091,ORD20091,2025-06-28,2025-07-09,264
SHIP20092,ORD20092,2025-01-19,2025-01-25,144
SHIP20093,ORD20093,2024-09-28,2024-10-04,144
SHIP20094,ORD20094,2024-08-28,2024-09-03,144
SHIP20095,ORD20095,2025-01-16,2025-01-22,144
SHIP20096,ORD20096,2026-05-29,2026-06-04,144
SHIP20097,ORD20097,2024-12-13,2024-12-16,72
SHIP20098,ORD20098,2025-03-16,2025-03-21,120
SHIP20099,ORD20099,2024-08-01,2024-08-09,192
SHIP20100,ORD20100,2025-11-17,2025-11-18,24
SHIP20101,ORD20101,2025-11-24,2025-12-04,240
SHIP20102,ORD20102,2026-04-11,2026-04-16,120
SHIP20103,ORD20103,2026-06-17,2026-06-26,216
SHIP20104,ORD20104,2025-03-15,2025-03-19,96
SHIP20105,ORD20105,2025-08-26,2025-08-29,72
SHIP20106,ORD20106,2026-01-27,2026-01-30,72
SHIP20107,ORD20107,2026-02-06,2026-02-14,192
SHIP20108,ORD20108,2026-06-15,2026-06-23,192
SHIP20109,ORD20109,2024-12-25,2025-01-01,168
SHIP20110,ORD20110,2025-04-20,2025-05-01,264
SHIP20111,ORD20111,2025-12-08,2025-12-10,48
SHIP20112,ORD20112,2024-10-23,2024-10-24,24
SHIP20113,ORD20113,2025-12-09,2025-12-19,240
SHIP20114,ORD20114,2024-11-22,2024-11-28,144
SHIP20115,ORD20115,2026-01-28,2026-02-02,120
SHIP20116,ORD20116,2026-05-18,2026-05-21,72
SHIP20117,ORD20117,2025-12-25,2025-12-26,24
SHIP20118,ORD20118,2026-02-26,2026-03-02,96
SHIP20119,ORD20119,2026-06-06,2026-06-08,48
SHIP20120,ORD20120,2025-03-18,2025-03-26,192
SHIP20121,ORD20121,2026-04-29,2026-05-07,192
SHIP20122,ORD20122,2024-10-04,2024-10-11,168
SHIP20123,ORD20123,2026-01-06,2026-01-15,216
SHIP20124,ORD20124,2024-09-21,2024-10-02,264
SHIP20125,ORD20125,2025-08-31,2025-09-02,48
SHIP20126,ORD20126,2026-03-20,2026-03-28,192
SHIP20127,ORD20127,2026-01-05,2026-01-07,48
SHIP20128,ORD20128,2024-10-06,2024-10-17,264
SHIP20129,ORD20129,2025-12-11,2025-12-17,144
SHIP20130,ORD20130,2024-11-22,2024-11-26,96
SHIP20131,ORD20131,2025-05-20,2025-05-31,264
SHIP20132,ORD20132,2025-12-13,2025-12-21,192
SHIP20133,ORD20133,2024-09-27,2024-10-09,288
SHIP20134,ORD20134,2025-06-20,2025-06-23,72
SHIP20135,ORD20135,2026-06-26,2026-06-28,48
SHIP20136,ORD20136,2024-11-29,2024-12-09,240
SHIP20137,ORD20137,2025-01-09,2025-01-11,48
SHIP20138,ORD20138,2024-08-10,2024-08-13,72
SHIP20139,ORD20139,2026-04-19,2026-05-01,288
SHIP20140,ORD20140,2026-03-21,2026-03-23,48
SHIP20141,ORD20141,2025-01-10,2025-01-17,168
SHIP20142,ORD20142,2026-03-26,2026-03-31,120
SHIP20143,ORD20143,2026-06-30,2026-07-10,240
SHIP20144,ORD20144,2025-12-29,2026-01-04,144
SHIP20145,ORD20145,2025-03-18,2025-03-20,48
SHIP20146,ORD20146,2025-10-20,2025-10-31,264
SHIP20147,ORD20147,2025-12-18,2025-12-24,144
SHIP20148,ORD20148,2024-12-30,2025-01-01,48
SHIP20149,ORD20149,2025-03-22,2025-03-29,168
SHIP20150,ORD20150,2026-06-03,2026-06-13,240
SHIP20151,ORD20151,2025-11-12,2025-11-14,48
SHIP20152,ORD20152,2024-12-09,2024-12-14,120
SHIP20153,ORD20153,2025-07-18,2025-07-22,96
SHIP20154,ORD20154,2025-12-23,2025-12-31,192
SHIP20155,ORD20155,2025-03-18,2025-03-23,120
SHIP20156,ORD20156,2026-01-15,2026-01-20,120
SHIP20157,ORD20157,2025-01-03,2025-01-15,288
SHIP20158,ORD20158,2026-03-01,2026-03-07,144
SHIP20159,ORD20159,2024-10-25,2024-10-27,48
SHIP20160,ORD20160,2025-03-06,2025-03-10,96
SHIP20161,ORD20161,2024-10-16,2024-10-19,72
SHIP20162,ORD20162,2024-10-11,2024-10-23,288
SHIP20163,ORD20163,2025-12-19,2025-12-27,192
SHIP20164,ORD20164,2026-06-13,2026-06-15,48
SHIP20165,ORD20165,2026-06-25,2026-06-28,72
SHIP20166,ORD20166,2025-05-26,2025-06-06,264
SHIP20167,ORD20167,2024-11-11,2024-11-16,120
SHIP20168,ORD20168,2024-07-23,2024-07-25,48
SHIP20169,ORD20169,2024-11-02,2024-11-05,72
SHIP20170,ORD20170,2026-07-11,2026-07-21,240
SHIP20171,ORD20171,2026-01-15,2026-01-21,144
SHIP20172,ORD20172,2025-05-01,2025-05-03,48
SHIP20173,ORD20173,2025-03-06,2025-03-15,216
SHIP20174,ORD20174,2026-04-28,2026-05-10,288
SHIP20175,ORD20175,2026-03-27,2026-04-02,144
SHIP20176,ORD20176,2026-06-05,2026-06-13,192
SHIP20177,ORD20177,2024-10-04,2024-10-13,216
SHIP20178,ORD20178,2025-03-23,2025-04-04,288
SHIP20179,ORD20179,2025-11-29,2025-12-09,240
SHIP20180,ORD20180,2024-09-18,2024-09-29,264
SHIP20181,ORD20181,2026-04-06,2026-04-15,216
SHIP20182,ORD20182,2024-12-24,2025-01-04,264
SHIP20183,ORD20183,2025-04-05,2025-04-10,120
SHIP20184,ORD20184,2025-02-05,2025-02-15,240
SHIP20185,ORD20185,2024-10-21,2024-10-30,216
SHIP20186,ORD20186,2026-02-02,2026-02-06,96
SHIP20187,ORD20187,2026-05-23,2026-05-31,192
SHIP20188,ORD20188,2026-02-13,2026-02-15,48
SHIP20189,ORD20189,2026-01-17,2026-01-21,96
SHIP20190,ORD20190,2025-04-18,2025-04-29,264
SHIP20191,ORD20191,2025-04-17,2025-04-21,96
SHIP20192,ORD20192,2025-11-20,2025-11-30,240
SHIP20193,ORD20193,2026-04-18,2026-04-28,240
SHIP20194,ORD20194,2025-01-01,2025-01-08,168
SHIP20195,ORD20195,2026-06-27,2026-07-01,96
SHIP20196,ORD20196,2024-12-19,2024-12-26,168
SHIP20197,ORD20197,2025-09-07,2025-09-15,192
SHIP20198,ORD20198,2026-05-02,2026-05-11,216
SHIP20199,ORD20199,2025-12-20,2025-12-24,96
SHIP20200,ORD20200,2026-03-14,2026-03-15,24
SHIP20201,ORD20201,2025-03-02,2025-03-08,144
SHIP20202,ORD20202,2026-02-18,2026-02-25,168
SHIP20203,ORD20203,2026-02-02,2026-02-07,120
SHIP20204,ORD20204,2025-07-01,2025-07-07,144
SHIP20205,ORD20205,2025-05-06,2025-05-13,168
SHIP20206,ORD20206,2025-02-18,2025-02-20,48
SHIP20207,ORD20207,2025-09-05,2025-09-09,96
SHIP20208,ORD20208,2024-10-31,2024-11-01,24
SHIP20209,ORD20209,2025-01-12,2025-01-19,168
SHIP20210,ORD20210,2025-10-22,2025-10-31,216
SHIP20211,ORD20211,2026-01-23,2026-01-29,144
SHIP20212,ORD20212,2025-12-08,2025-12-18,240
SHIP20213,ORD20213,2024-09-15,2024-09-27,288
SHIP20214,ORD20214,2025-11-27,2025-11-28,24
SHIP20215,ORD20215,2026-05-24,2026-05-29,120
SHIP20216,ORD20216,2026-05-14,2026-05-18,96
SHIP20217,ORD20217,2026-01-16,2026-01-24,192
SHIP20218,ORD20218,2026-04-16,2026-04-17,24
SHIP20219,ORD20219,2025-06-20,2025-07-01,264
SHIP20220,ORD20220,2026-03-11,2026-03-23,288
SHIP20221,ORD20221,2025-01-11,2025-01-17,144
SHIP20222,ORD20222,2026-04-14,2026-04-15,24
SHIP20223,ORD20223,2026-04-11,2026-04-23,288
SHIP20224,ORD20224,2024-08-13,2024-08-24,264
SHIP20225,ORD20225,2025-01-18,2025-01-19,24
SHIP20226,ORD20226,2024-09-15,2024-09-26,264
SHIP20227,ORD20227,2025-03-29,2025-04-03,120
SHIP20228,ORD20228,2025-01-10,2025-01-12,48
SHIP20229,ORD20229,2025-02-24,2025-03-06,240
SHIP20230,ORD20230,2025-08-18,2025-08-26,192
SHIP20231,ORD20231,2024-09-16,2024-09-21,120
SHIP20232,ORD20232,2025-05-16,2025-05-24,192
SHIP20233,ORD20233,2025-09-09,2025-09-20,264
SHIP20234,ORD20234,2026-01-13,2026-01-24,264
SHIP20235,ORD20235,2025-08-22,2025-08-24,48
SHIP20236,ORD20236,2025-06-12,2025-06-24,288
SHIP20237,ORD20237,2024-10-04,2024-10-15,264
SHIP20238,ORD20238,2025-01-06,2025-01-07,24
SHIP20239,ORD20239,2025-03-27,2025-04-01,120
SHIP20240,ORD20240,2024-08-14,2024-08-24,240
SHIP20241,ORD20241,2025-02-21,2025-02-23,48
SHIP20242,ORD20242,2025-11-20,2025-11-27,168
SHIP20243,ORD20243,2026-05-10,2026-05-21,264
SHIP20244,ORD20244,2026-04-15,2026-04-16,24
SHIP20245,ORD20245,2026-03-28,2026-03-29,24
SHIP20246,ORD20246,2025-11-13,2025-11-22,216
SHIP20247,ORD20247,2026-02-10,2026-02-12,48
SHIP20248,ORD20248,2025-06-21,2025-06-25,96
SHIP20249,ORD20249,2025-08-20,2025-08-27,168
SHIP20250,ORD20250,2025-05-25,2025-06-05,264
SHIP20251,ORD20251,2026-03-23,2026-03-27,96
SHIP20252,ORD20252,2026-02-05,2026-02-15,240
SHIP20253,ORD20253,2026-01-20,2026-01-25,120
SHIP20254,ORD20254,2024-12-04,2024-12-12,192
SHIP20255,ORD20255,2024-11-15,2024-11-19,96
SHIP20256,ORD20256,2024-10-31,2024-11-06,144
SHIP20257,ORD20257,2025-08-18,2025-08-27,216
SHIP20258,ORD20258,2026-06-05,2026-06-11,144
SHIP20259,ORD20259,2025-01-27,2025-01-30,72
SHIP20260,ORD20260,2025-02-26,2025-03-07,216
SHIP20261,ORD20261,2025-07-31,2025-08-06,144
SHIP20262,ORD20262,2024-07-21,2024-07-30,216
SHIP20263,ORD20263,2025-08-24,2025-09-05,288
SHIP20264,ORD20264,2024-08-11,2024-08-19,192
SHIP20265,ORD20265,2025-07-25,2025-08-04,240
SHIP20266,ORD20266,2025-10-15,2025-10-21,144
SHIP20267,ORD20267,2025-09-28,2025-10-09,264
SHIP20268,ORD20268,2024-10-07,2024-10-11,96
SHIP20269,ORD20269,2024-10-09,2024-10-10,24
SHIP20270,ORD20270,2025-04-24,2025-05-05,264
SHIP20271,ORD20271,2024-07-16,2024-07-26,240
SHIP20272,ORD20272,2025-01-10,2025-01-17,168
SHIP20273,ORD20273,2024-07-26,2024-08-02,168
SHIP20274,ORD20274,2025-04-27,2025-05-02,120
SHIP20275,ORD20275,2025-09-24,2025-10-05,264
SHIP20276,ORD20276,2026-06-07,2026-06-08,24
SHIP20277,ORD20277,2024-09-03,2024-09-14,264
SHIP20278,ORD20278,2025-11-22,2025-11-26,96
SHIP20279,ORD20279,2026-04-20,2026-05-02,288
SHIP20280,ORD20280,2025-12-02,2025-12-04,48
SHIP20281,ORD20281,2025-02-27,2025-03-07,192
SHIP20282,ORD20282,2026-04-26,2026-04-28,48
SHIP20283,ORD20283,2024-11-17,2024-11-23,144
SHIP20284,ORD20284,2025-12-31,2026-01-07,168
SHIP20285,ORD20285,2025-10-14,2025-10-26,288
SHIP20286,ORD20286,2026-02-02,2026-02-11,216
SHIP20287,ORD20287,2025-10-22,2025-10-28,144
SHIP20288,ORD20288,2026-06-13,2026-06-14,24
SHIP20289,ORD20289,2025-02-25,2025-03-07,240
SHIP20290,ORD20290,2025-01-23,2025-01-27,96
SHIP20291,ORD20291,2026-04-13,2026-04-24,264
SHIP20292,ORD20292,2025-07-09,2025-07-20,264
SHIP20293,ORD20293,2026-04-19,2026-04-20,24
SHIP20294,ORD20294,2024-07-29,2024-08-08,240
SHIP20295,ORD20295,2025-11-18,2025-11-30,288
SHIP20296,ORD20296,2026-05-09,2026-05-13,96
SHIP20297,ORD20297,2025-11-19,2025-12-01,288
SHIP20298,ORD20298,2025-09-18,2025-09-24,144
SHIP20299,ORD20299,2025-11-05,2025-11-13,192
SHIP20300,ORD20300,2025-12-09,2025-12-13,96
SHIP20301,ORD20301,2025-02-16,2025-02-19,72
SHIP20302,ORD20302,2025-04-18,2025-04-30,288
SHIP20303,ORD20303,2025-10-23,2025-10-29,144
SHIP20304,ORD20304,2024-12-30,2025-01-02,72
SHIP20305,ORD20305,2025-10-12,2025-10-13,24
SHIP20306,ORD20306,2026-03-26,2026-04-06,264
SHIP20307,ORD20307,2026-07-12,2026-07-16,96
SHIP20308,ORD20308,2024-11-20,2024-12-01,264
SHIP20309,ORD20309,2025-04-06,2025-04-16,240
SHIP20310,ORD20310,2024-10-07,2024-10-17,240
SHIP20311,ORD20311,2025-03-05,2025-03-06,24
SHIP20312,ORD20312,2025-06-14,2025-06-15,24
SHIP20313,ORD20313,2025-02-07,2025-02-19,288
SHIP20314,ORD20314,2026-07-03,2026-07-09,144
SHIP20315,ORD20315,2025-07-31,2025-08-10,240
SHIP20316,ORD20316,2026-01-22,2026-01-25,72
SHIP20317,ORD20317,2025-01-31,2025-02-06,144
SHIP20318,ORD20318,2026-04-27,2026-05-06,216
SHIP20319,ORD20319,2026-06-05,2026-06-12,168
SHIP20320,ORD20320,2026-06-12,2026-06-16,96
SHIP20321,ORD20321,2025-05-26,2025-05-30,96
SHIP20322,ORD20322,2026-01-25,2026-02-02,192
SHIP20323,ORD20323,2024-10-18,2024-10-22,96
SHIP20324,ORD20324,2025-03-17,2025-03-21,96
SHIP20325,ORD20325,2024-11-23,2024-11-29,144
SHIP20326,ORD20326,2025-09-19,2025-09-22,72
SHIP20327,ORD20327,2026-03-13,2026-03-24,264
SHIP20328,ORD20328,2025-11-30,2025-12-05,120
SHIP20329,ORD20329,2024-11-19,2024-11-27,192
SHIP20330,ORD20330,2026-05-12,2026-05-22,240
SHIP20331,ORD20331,2025-06-10,2025-06-21,264
SHIP20332,ORD20332,2024-10-11,2024-10-13,48
SHIP20333,ORD20333,2024-12-19,2024-12-21,48
SHIP20334,ORD20334,2025-11-02,2025-11-08,144
SHIP20335,ORD20335,2025-09-28,2025-09-30,48
SHIP20336,ORD20336,2026-01-30,2026-01-31,24
SHIP20337,ORD20337,2026-05-31,2026-06-09,216
SHIP20338,ORD20338,2025-01-20,2025-01-26,144
SHIP20339,ORD20339,2025-11-26,2025-12-08,288
SHIP20340,ORD20340,2026-01-08,2026-01-19,264
SHIP20341,ORD20341,2025-12-10,2025-12-12,48
SHIP20342,ORD20342,2026-04-17,2026-04-29,288
SHIP20343,ORD20343,2025-04-17,2025-04-24,168
SHIP20344,ORD20344,2025-09-04,2025-09-09,120
SHIP20345,ORD20345,2024-08-23,2024-08-25,48
SHIP20346,ORD20346,2025-12-26,2026-01-03,192
SHIP20347,ORD20347,2026-03-30,2026-04-05,144
SHIP20348,ORD20348,2025-03-07,2025-03-08,24
SHIP20349,ORD20349,2024-07-25,2024-07-26,24
SHIP20350,ORD20350,2026-03-27,2026-04-06,240
SHIP20351,ORD20351,2026-02-10,2026-02-11,24
SHIP20352,ORD20352,2024-09-16,2024-09-18,48
SHIP20353,ORD20353,2025-03-22,2025-03-27,120
SHIP20354,ORD20354,2026-02-16,2026-02-28,288
SHIP20355,ORD20355,2026-03-06,2026-03-09,72
SHIP20356,ORD20356,2025-09-02,2025-09-11,216
SHIP20357,ORD20357,2025-04-27,2025-05-03,144
SHIP20358,ORD20358,2024-08-03,2024-08-14,264
SHIP20359,ORD20359,2024-11-21,2024-11-29,192
SHIP20360,ORD20360,2025-09-30,2025-10-10,240
SHIP20361,ORD20361,2025-07-19,2025-07-29,240
SHIP20362,ORD20362,2025-12-05,2025-12-08,72
SHIP20363,ORD20363,2025-06-24,2025-07-04,240
SHIP20364,ORD20364,2024-11-21,2024-12-01,240
SHIP20365,ORD20365,2025-03-09,2025-03-13,96
SHIP20366,ORD20366,2025-05-13,2025-05-25,288
SHIP20367,ORD20367,2026-07-10,2026-07-20,240
SHIP20368,ORD20368,2025-04-08,2025-04-16,192
SHIP20369,ORD20369,2026-07-14,2026-07-23,216
SHIP20370,ORD20370,2024-10-04,2024-10-06,48
SHIP20371,ORD20371,2024-12-22,2024-12-26,96
SHIP20372,ORD20372,2025-11-21,2025-11-30,216
SHIP20373,ORD20373,2026-02-26,2026-03-02,96
SHIP20374,ORD20374,2025-07-05,2025-07-09,96
SHIP20375,ORD20375,2025-12-16,2025-12-22,144
SHIP20376,ORD20376,2024-10-01,2024-10-13,288
SHIP20377,ORD20377,2025-04-08,2025-04-16,192
SHIP20378,ORD20378,2025-04-29,2025-05-10,264
SHIP20379,ORD20379,2024-08-30,2024-09-10,264
SHIP20380,ORD20380,2026-05-09,2026-05-14,120
SHIP20381,ORD20381,2025-01-11,2025-01-15,96
SHIP20382,ORD20382,2026-04-01,2026-04-13,288
SHIP20383,ORD20383,2026-01-04,2026-01-12,192
SHIP20384,ORD20384,2024-12-04,2024-12-07,72
SHIP20385,ORD20385,2025-05-02,2025-05-09,168
SHIP20386,ORD20386,2025-06-24,2025-06-30,144
SHIP20387,ORD20387,2025-04-01,2025-04-08,168
SHIP20388,ORD20388,2025-01-22,2025-01-29,168
SHIP20389,ORD20389,2025-06-23,2025-06-30,168
SHIP20390,ORD20390,2025-02-15,2025-02-23,192
SHIP20391,ORD20391,2024-10-27,2024-10-28,24
SHIP20392,ORD20392,2024-12-07,2024-12-17,240
SHIP20393,ORD20393,2026-01-16,2026-01-28,288
SHIP20394,ORD20394,2026-06-19,2026-06-25,144
SHIP20395,ORD20395,2025-07-10,2025-07-16,144
SHIP20396,ORD20396,2026-05-23,2026-05-28,120
SHIP20397,ORD20397,2025-12-25,2026-01-06,288
SHIP20398,ORD20398,2024-11-18,2024-11-30,288
SHIP20399,ORD20399,2025-07-13,2025-07-22,216
SHIP20400,ORD20400,2025-03-26,2025-04-04,216
SHIP20401,ORD20401,2026-01-16,2026-01-18,48
SHIP20402,ORD20402,2026-01-08,2026-01-09,24
SHIP20403,ORD20403,2025-10-31,2025-11-02,48
SHIP20404,ORD20404,2024-11-20,2024-12-01,264
SHIP20405,ORD20405,2025-09-03,2025-09-10,168
SHIP20406,ORD20406,2025-03-02,2025-03-12,240
SHIP20407,ORD20407,2026-01-31,2026-02-02,48
SHIP20408,ORD20408,2025-02-10,2025-02-11,24
SHIP20409,ORD20409,2025-09-12,2025-09-19,168
SHIP20410,ORD20410,2025-12-20,2025-12-31,264
SHIP20411,ORD20411,2025-10-05,2025-10-14,216
SHIP20412,ORD20412,2026-07-10,2026-07-13,72
SHIP20413,ORD20413,2026-02-21,2026-02-24,72
SHIP20414,ORD20414,2025-06-22,2025-06-27,120
SHIP20415,ORD20415,2026-01-18,2026-01-23,120
SHIP20416,ORD20416,2025-06-08,2025-06-11,72
SHIP20417,ORD20417,2025-10-21,2025-10-22,24
SHIP20418,ORD20418,2026-04-26,2026-04-30,96
SHIP20419,ORD20419,2025-01-28,2025-02-02,120
SHIP20420,ORD20420,2025-09-30,2025-10-01,24
SHIP20421,ORD20421,2025-06-15,2025-06-20,120
SHIP20422,ORD20422,2026-01-25,2026-01-28,72
SHIP20423,ORD20423,2025-05-26,2025-05-30,96
SHIP20424,ORD20424,2025-12-06,2025-12-10,96
SHIP20425,ORD20425,2024-10-12,2024-10-15,72
SHIP20426,ORD20426,2026-03-03,2026-03-09,144
SHIP20427,ORD20427,2025-10-31,2025-11-10,240
SHIP20428,ORD20428,2026-05-31,2026-06-09,216
SHIP20429,ORD20429,2026-05-15,2026-05-24,216
SHIP20430,ORD20430,2025-03-16,2025-03-17,24
SHIP20431,ORD20431,2024-12-07,2024-12-12,120
SHIP20432,ORD20432,2024-10-24,2024-10-27,72
SHIP20433,ORD20433,2024-10-21,2024-10-27,144
SHIP20434,ORD20434,2024-12-28,2025-01-02,120
SHIP20435,ORD20435,2024-10-31,2024-11-11,264
SHIP20436,ORD20436,2025-08-19,2025-08-20,24
SHIP20437,ORD20437,2025-06-29,2025-07-03,96
SHIP20438,ORD20438,2025-10-15,2025-10-20,120
SHIP20439,ORD20439,2026-03-23,2026-03-25,48
SHIP20440,ORD20440,2026-02-01,2026-02-07,144
SHIP20441,ORD20441,2025-11-03,2025-11-11,192
SHIP20442,ORD20442,2025-07-07,2025-07-09,48
SHIP20443,ORD20443,2024-10-03,2024-10-09,144
SHIP20444,ORD20444,2026-05-16,2026-05-26,240
SHIP20445,ORD20445,2025-08-06,2025-08-14,192
SHIP20446,ORD20446,2026-07-07,2026-07-11,96
SHIP20447,ORD20447,2025-01-11,2025-01-15,96
SHIP20448,ORD20448,2024-08-06,2024-08-13,168
SHIP20449,ORD20449,2025-10-16,2025-10-22,144
SHIP20450,ORD20450,2025-07-29,2025-08-06,192
SHIP20451,ORD20451,2025-10-04,2025-10-07,72
SHIP20452,ORD20452,2026-03-20,2026-03-26,144
SHIP20453,ORD20453,2025-08-14,2025-08-20,144
SHIP20454,ORD20454,2026-06-11,2026-06-21,240
SHIP20455,ORD20455,2025-01-05,2025-01-06,24
SHIP20456,ORD20456,2025-06-21,2025-06-23,48
SHIP20457,ORD20457,2026-06-15,2026-06-26,264
SHIP20458,ORD20458,2026-04-16,2026-04-28,288
SHIP20459,ORD20459,2025-12-28,2026-01-08,264
SHIP20460,ORD20460,2025-11-05,2025-11-13,192
SHIP20461,ORD20461,2024-08-26,2024-09-06,264
SHIP20462,ORD20462,2025-09-26,2025-10-07,264
SHIP20463,ORD20463,2025-09-30,2025-10-02,48
SHIP20464,ORD20464,2025-03-13,2025-03-22,216
SHIP20465,ORD20465,2024-08-05,2024-08-11,144
SHIP20466,ORD20466,2025-11-20,2025-11-25,120
SHIP20467,ORD20467,2024-10-12,2024-10-16,96
SHIP20468,ORD20468,2025-08-27,2025-09-04,192
SHIP20469,ORD20469,2024-10-26,2024-10-31,120
SHIP20470,ORD20470,2026-07-15,2026-07-19,96
SHIP20471,ORD20471,2026-07-03,2026-07-11,192
SHIP20472,ORD20472,2025-08-07,2025-08-15,192
SHIP20473,ORD20473,2025-08-04,2025-08-05,24
SHIP20474,ORD20474,2025-09-16,2025-09-19,72
SHIP20475,ORD20475,2025-10-09,2025-10-21,288
SHIP20476,ORD20476,2026-05-19,2026-05-20,24
SHIP20477,ORD20477,2024-07-29,2024-08-04,144
SHIP20478,ORD20478,2024-12-17,2024-12-25,192
SHIP20479,ORD20479,2026-03-26,2026-04-02,168
SHIP20480,ORD20480,2024-09-28,2024-10-08,240
SHIP20481,ORD20481,2026-04-10,2026-04-14,96
SHIP20482,ORD20482,2025-03-04,2025-03-05,24
SHIP20483,ORD20483,2025-09-05,2025-09-10,120
SHIP20484,ORD20484,2026-03-09,2026-03-20,264
SHIP20485,ORD20485,2025-10-10,2025-10-17,168
SHIP20486,ORD20486,2024-08-21,2024-08-27,144
SHIP20487,ORD20487,2026-07-09,2026-07-18,216
SHIP20488,ORD20488,2025-06-14,2025-06-16,48
SHIP20489,ORD20489,2024-07-30,2024-08-07,192
SHIP20490,ORD20490,2024-10-29,2024-11-05,168
SHIP20491,ORD20491,2026-05-09,2026-05-20,264
SHIP20492,ORD20492,2025-10-23,2025-10-27,96
SHIP20493,ORD20493,2025-02-10,2025-02-13,72
SHIP20494,ORD20494,2025-02-20,2025-03-02,240
SHIP20495,ORD20495,2024-07-30,2024-08-01,48
SHIP20496,ORD20496,2025-09-10,2025-09-16,144
SHIP20497,ORD20497,2026-05-26,2026-05-30,96
SHIP20498,ORD20498,2026-02-28,2026-03-11,264
SHIP20499,ORD20499,2026-05-25,2026-06-06,288
SHIP20500,ORD20500,2025-02-25,2025-02-28,72
SHIP20501,ORD20501,2025-04-07,2025-04-18,264
SHIP20502,ORD20502,2025-04-18,2025-04-28,240
SHIP20503,ORD20503,2026-06-11,2026-06-16,120
SHIP20504,ORD20504,2025-04-21,2025-04-22,24
SHIP20505,ORD20505,2024-12-23,2024-12-27,96
SHIP20506,ORD20506,2025-08-25,2025-09-04,240
SHIP20507,ORD20507,2025-04-09,2025-04-13,96
SHIP20508,ORD20508,2026-07-08,2026-07-11,72
SHIP20509,ORD20509,2024-08-11,2024-08-17,144
SHIP20510,ORD20510,2025-10-27,2025-10-28,24
SHIP20511,ORD20511,2025-08-18,2025-08-27,216
SHIP20512,ORD20512,2025-12-10,2025-12-19,216
SHIP20513,ORD20513,2024-10-03,2024-10-09,144
SHIP20514,ORD20514,2024-08-25,2024-09-01,168
SHIP20515,ORD20515,2025-05-12,2025-05-24,288
SHIP20516,ORD20516,2025-12-21,2025-12-23,48
SHIP20517,ORD20517,2025-09-19,2025-09-24,120
SHIP20518,ORD20518,2024-09-27,2024-10-05,192
SHIP20519,ORD20519,2026-06-21,2026-06-28,168
SHIP20520,ORD20520,2024-10-09,2024-10-16,168
SHIP20521,ORD20521,2026-04-15,2026-04-27,288
SHIP20522,ORD20522,2025-05-04,2025-05-15,264
SHIP20523,ORD20523,2024-08-17,2024-08-26,216
SHIP20524,ORD20524,2024-08-21,2024-08-29,192
SHIP20525,ORD20525,2026-02-10,2026-02-14,96
SHIP20526,ORD20526,2024-08-28,2024-09-06,216
