Target_ID,Shipment_ID,Disruption_Status
TAR23563,SHIP23563,No
TAR23564,SHIP23564,Yes
TAR23565,SHIP23565,Yes
TAR23566,SHIP23566,Yes
TAR23567,SHIP23567,No
TAR23568,SHIP23568,No
TAR23569,SHIP23569,Yes
TAR23570,SHIP23570,Yes
TAR23571,SHIP23571,No
TAR23572,SHIP23572,Yes
TAR23573,SHIP23573,No
TAR23574,SHIP23574,No
TAR23575,SHIP23575,No
TAR23576,SHIP23576,No
TAR23577,SHIP23577,No
TAR23578,SHIP23578,No
TAR23579,SHIP23579,No
TAR23580,SHIP23580,Yes
TAR23581,SHIP23581,Yes
TAR23582,SHIP23582,No
TAR23583,SHIP23583,No
TAR23584,SHIP23584,No
TAR23585,SHIP23585,Yes
TAR23586,SHIP23586,No
TAR23587,SHIP23587,No
TAR23588,SHIP23588,Yes
TAR23589,SHIP23589,No
TAR23590,SHIP23590,No
TAR23591,SHIP23591,No
TAR23592,SHIP23592,Yes
TAR23593,SHIP23593,Yes
TAR23594,SHIP23594,No
TAR23595,SHIP23595,Yes
TAR23596,SHIP23596,No
TAR23597,SHIP23597,No
TAR23598,SHIP23598,No
TAR23599,SHIP23599,Yes
TAR23600,SHIP23600,Yes
TAR23601,SHIP23601,No
TAR23602,SHIP23602,No
TAR23603,SHIP23603,Yes
TAR23604,SHIP23604,No
TAR23605,SHIP23605,No
TAR23606,SHIP23606,No
TAR23607,SHIP23607,Yes
TAR23608,SHIP23608,No
TAR23609,SHIP23609,No
TAR23610,SHIP23610,No
TAR23611,SHIP23611,Yes
TAR23612,SHIP23612,Yes
TAR23613,SHIP23613,No
TAR23614,SHIP23614,Yes
TAR23615,SHIP23615,Yes
TAR23616,SHIP23616,No
TAR23617,SHIP23617,Yes
TAR23618,SHIP23618,Yes
TAR23619,SHIP23619,No
TAR23620,SHIP23620,No
TAR23621,SHIP23621,No
TAR23622,SHIP23622,Yes
TAR23623,SHIP23623,Yes
TAR23624,SHIP23624,No
TAR23625,SHIP23625,Yes
TAR23626,SHIP23626,Yes
TAR23627,SHIP23627,Yes
TAR23628,SHIP23628,Yes
TAR23629,SHIP23629,No
TAR23630,SHIP23630,No
TAR23631,SHIP23631,No
TAR23632,SHIP23632,No
TAR23633,SHIP23633,No
TAR23634,SHIP23634,No
TAR23635,SHIP23635,No
TAR23636,SHIP23636,Yes
TAR23637,SHIP23637,No
TAR23638,SHIP23638,Yes
TAR23639,SHIP23639,Yes
TAR23640,SHIP23640,No
TAR23641,SHIP23641,Yes
TAR23642,SHIP23642,No
TAR23643,SHIP23643,No
TAR23644,SHIP23644,Yes
TAR23645,SHIP23645,No
TAR23646,SHIP23646,No
TAR23647,SHIP23647,No
TAR23648,SHIP23648,No
TAR23649,SHIP23649,No
TAR23650,SHIP23650,Yes
TAR23651,SHIP23651,Yes
TAR23652,SHIP23652,Yes
TAR23653,SHIP23653,Yes
TAR23654,SHIP23654,Yes
TAR23655,SHIP23655,No
TAR23656,SHIP23656,No
TAR23657,SHIP23657,No
TAR23658,SHIP23658,No
TAR23659,SHIP23659,No
TAR23660,SHIP23660,Yes
TAR23661,SHIP23661,Yes
TAR23662,SHIP23662,No
TAR23663,SHIP23663,Yes
TAR23664,SHIP23664,No
TAR23665,SHIP23665,No
TAR23666,SHIP23666,No
TAR23667,SHIP23667,No
TAR23668,SHIP23668,Yes
TAR23669,SHIP23669,Yes
TAR23670,SHIP23670,Yes
TAR23671,SHIP23671,Yes
TAR23672,SHIP23672,Yes
TAR23673,SHIP23673,Yes
TAR23674,SHIP23674,Yes
TAR23675,SHIP23675,Yes
TAR23676,SHIP23676,No
TAR23677,SHIP23677,Yes
TAR23678,SHIP23678,No
TAR23679,SHIP23679,No
TAR23680,SHIP23680,Yes
TAR23681,SHIP23681,No
TAR23682,SHIP23682,No
TAR23683,SHIP23683,No
TAR23684,SHIP23684,Yes
TAR23685,SHIP23685,Yes
TAR23686,SHIP23686,No
TAR23687,SHIP23687,No
TAR23688,SHIP23688,Yes
TAR23689,SHIP23689,No
TAR23690,SHIP23690,No
TAR23691,SHIP23691,No
TAR23692,SHIP23692,Yes
TAR23693,SHIP23693,No
TAR23694,SHIP23694,No
TAR23695,SHIP23695,No
TAR23696,SHIP23696,No
TAR23697,SHIP23697,Yes
TAR23698,SHIP23698,No
TAR23699,SHIP23699,Yes
TAR23700,SHIP23700,No
TAR23701,SHIP23701,No
TAR23702,SHIP23702,No
TAR23703,SHIP23703,No
TAR23704,SHIP23704,No
TAR23705,SHIP23705,Yes
TAR23706,SHIP23706,No
TAR23707,SHIP23707,No
TAR23708,SHIP23708,Yes
TAR23709,SHIP23709,Yes
TAR23710,SHIP23710,No
TAR23711,SHIP23711,No
TAR23712,SHIP23712,Yes
TAR23713,SHIP23713,No
TAR23714,SHIP23714,Yes
TAR23715,SHIP23715,Yes
TAR23716,SHIP23716,No
TAR23717,SHIP23717,No
TAR23718,SHIP23718,Yes
TAR23719,SHIP23719,No
TAR23720,SHIP23720,No
TAR23721,SHIP23721,Yes
TAR23722,SHIP23722,No
TAR23723,SHIP23723,No
TAR23724,SHIP23724,Yes
TAR23725,SHIP23725,Yes
TAR23726,SHIP23726,Yes
TAR23727,SHIP23727,No
TAR23728,SHIP23728,No
TAR23729,SHIP23729,No
TAR23730,SHIP23730,Yes
TAR23731,SHIP23731,Yes
TAR23732,SHIP23732,No
TAR23733,SHIP23733,Yes
TAR23734,SHIP23734,No
TAR23735,SHIP23735,No
TAR23736,SHIP23736,No
TAR23737,SHIP23737,No
TAR23738,SHIP23738,No
TAR23739,SHIP23739,No
TAR23740,SHIP23740,No
TAR23741,SHIP23741,No
TAR23742,SHIP23742,No
TAR23743,SHIP23743,No
TAR23744,SHIP23744,No
TAR23745,SHIP23745,No
TAR23746,SHIP23746,No
TAR23747,SHIP23747,No
TAR23748,SHIP23748,No
TAR23749,SHIP23749,No
TAR23750,SHIP23750,Yes
TAR23751,SHIP23751,No
TAR23752,SHIP23752,Yes
TAR23753,SHIP23753,No
TAR23754,SHIP23754,No
TAR23755,SHIP23755,Yes
TAR23756,SHIP23756,No
TAR23757,SHIP23757,No
TAR23758,SHIP23758,No
TAR23759,SHIP23759,No
TAR23760,SHIP23760,No
TAR23761,SHIP23761,No
TAR23762,SHIP23762,No
TAR23763,SHIP23763,Yes
TAR23764,SHIP23764,Yes
TAR23765,SHIP23765,Yes
TAR23766,SHIP23766,No
TAR23767,SHIP23767,No
TAR23768,SHIP23768,No
TAR23769,SHIP23769,Yes
TAR23770,SHIP23770,No
TAR23771,SHIP23771,No
TAR23772,SHIP23772,No
TAR23773,SHIP23773,Yes
TAR23774,SHIP23774,No
TAR23775,SHIP23775,No
TAR23776,SHIP23776,No
TAR23777,SHIP23777,No
TAR23778,SHIP23778,No
TAR23779,SHIP23779,No
TAR23780,SHIP23780,No
TAR23781,SHIP23781,Yes
TAR23782,SHIP23782,No
TAR23783,SHIP23783,No
TAR23784,SHIP23784,No
TAR23785,SHIP23785,No
TAR23786,SHIP23786,No
TAR23787,SHIP23787,No
TAR23788,SHIP23788,No
TAR23789,SHIP23789,No
TAR23790,SHIP23790,No
TAR23791,SHIP23791,No
TAR23792,SHIP23792,No
TAR23793,SHIP23793,No
TAR23794,SHIP23794,No
TAR23795,SHIP23795,No
TAR23796,SHIP23796,No
TAR23797,SHIP23797,No
TAR23798,SHIP23798,No
TAR23799,SHIP23799,Yes
TAR23800,SHIP23800,No
TAR23801,SHIP23801,No
TAR23802,SHIP23802,Yes
TAR23803,SHIP23803,No
TAR23804,SHIP23804,No
TAR23805,SHIP23805,No
TAR23806,SHIP23806,No
TAR23807,SHIP23807,No
TAR23808,SHIP23808,Yes
TAR23809,SHIP23809,Yes
TAR23810,SHIP23810,No
TAR23811,SHIP23811,No
TAR23812,SHIP23812,Yes
TAR23813,SHIP23813,No
TAR23814,SHIP23814,No
TAR23815,SHIP23815,Yes
TAR23816,SHIP23816,No
TAR23817,SHIP23817,No
TAR23818,SHIP23818,Yes
TAR23819,SHIP23819,Yes
TAR23820,SHIP23820,No
TAR23821,SHIP23821,Yes
TAR23822,SHIP23822,No
TAR23823,SHIP23823,No
TAR23824,SHIP23824,No
TAR23825,SHIP23825,Yes
TAR23826,SHIP23826,No
TAR23827,SHIP23827,No
TAR23828,SHIP23828,No
TAR23829,SHIP23829,No
TAR23830,SHIP23830,No
TAR23831,SHIP23831,No
TAR23832,SHIP23832,Yes
TAR23833,SHIP23833,Yes
TAR23834,SHIP23834,Yes
TAR23835,SHIP23835,Yes
TAR23836,SHIP23836,No
TAR23837,SHIP23837,Yes
TAR23838,SHIP23838,No
TAR23839,SHIP23839,No
TAR23840,SHIP23840,No
TAR23841,SHIP23841,Yes
TAR23842,SHIP23842,No
TAR23843,SHIP23843,Yes
TAR23844,SHIP23844,No
TAR23845,SHIP23845,No
TAR23846,SHIP23846,No
TAR23847,SHIP23847,No
TAR23848,SHIP23848,Yes
TAR23849,SHIP23849,No
TAR23850,SHIP23850,Yes
TAR23851,SHIP23851,No
TAR23852,SHIP23852,No
TAR23853,SHIP23853,Yes
TAR23854,SHIP23854,Yes
TAR23855,SHIP23855,Yes
TAR23856,SHIP23856,Yes
TAR23857,SHIP23857,Yes
TAR23858,SHIP23858,No
TAR23859,SHIP23859,No
TAR23860,SHIP23860,Yes
TAR23861,SHIP23861,Yes
TAR23862,SHIP23862,No
TAR23863,SHIP23863,Yes
TAR23864,SHIP23864,No
TAR23865,SHIP23865,No
TAR23866,SHIP23866,No
TAR23867,SHIP23867,Yes
TAR23868,SHIP23868,Yes
TAR23869,SHIP23869,No
TAR23870,SHIP23870,No
TAR23871,SHIP23871,No
TAR23872,SHIP23872,Yes
TAR23873,SHIP23873,Yes
TAR23874,SHIP23874,Yes
TAR23875,SHIP23875,No
TAR23876,SHIP23876,No
TAR23877,SHIP23877,No
TAR23878,SHIP23878,No
TAR23879,SHIP23879,Yes
TAR23880,SHIP23880,No
TAR23881,SHIP23881,No
TAR23882,SHIP23882,No
TAR23883,SHIP23883,No
TAR23884,SHIP23884,No
TAR23885,SHIP23885,Yes
TAR23886,SHIP23886,No
TAR23887,SHIP23887,No
TAR23888,SHIP23888,Yes
TAR23889,SHIP23889,Yes
TAR23890,SHIP23890,No
TAR23891,SHIP23891,Yes
TAR23892,SHIP23892,No
TAR23893,SHIP23893,No
TAR23894,SHIP23894,No
TAR23895,SHIP23895,No
TAR23896,SHIP23896,No
TAR23897,SHIP23897,Yes
TAR23898,SHIP23898,No
TAR23899,SHIP23899,No
TAR23900,SHIP23900,No
TAR23901,SHIP23901,Yes
TAR23902,SHIP23902,No
TAR23903,SHIP23903,No
TAR23904,SHIP23904,No
TAR23905,SHIP23905,No
TAR23906,SHIP23906,No
TAR23907,SHIP23907,No
TAR23908,SHIP23908,Yes
TAR23909,SHIP23909,No
TAR23910,SHIP23910,No
TAR23911,SHIP23911,No
TAR23912,SHIP23912,No
TAR23913,SHIP23913,Yes
TAR23914,SHIP23914,No
TAR23915,SHIP23915,No
TAR23916,SHIP23916,No
TAR23917,SHIP23917,No
TAR23918,SHIP23918,No
TAR23919,SHIP23919,Yes
TAR23920,SHIP23920,Yes
TAR23921,SHIP23921,No
TAR23922,SHIP23922,No
TAR23923,SHIP23923,No
TAR23924,SHIP23924,Yes
TAR23925,SHIP23925,No
TAR23926,SHIP23926,Yes
TAR23927,SHIP23927,Yes
TAR23928,SHIP23928,Yes
TAR23929,SHIP23929,No
TAR23930,SHIP23930,No
TAR23931,SHIP23931,Yes
TAR23932,SHIP23932,Yes
TAR23933,SHIP23933,No
TAR23934,SHIP23934,No
TAR23935,SHIP23935,No
TAR23936,SHIP23936,Yes
TAR23937,SHIP23937,No
TAR23938,SHIP23938,No
TAR23939,SHIP23939,Yes
TAR23940,SHIP23940,Yes
TAR23941,SHIP23941,Yes
TAR23942,SHIP23942,No
TAR23943,SHIP23943,No
TAR23944,SHIP23944,No
TAR23945,SHIP23945,No
TAR23946,SHIP23946,Yes
TAR23947,SHIP23947,No
TAR23948,SHIP23948,Yes
TAR23949,SHIP23949,No
TAR23950,SHIP23950,Yes
TAR23951,SHIP23951,No
TAR23952,SHIP23952,Yes
TAR23953,SHIP23953,Yes
TAR23954,SHIP23954,Yes
TAR23955,SHIP23955,No
TAR23956,SHIP23956,Yes
TAR23957,SHIP23957,Yes
TAR23958,SHIP23958,Yes
TAR23959,SHIP23959,Yes
TAR23960,SHIP23960,Yes
TAR23961,SHIP23961,No
TAR23962,SHIP23962,No
TAR23963,SHIP23963,No
TAR23964,SHIP23964,Yes
TAR23965,SHIP23965,Yes
TAR23966,SHIP23966,Yes
TAR23967,SHIP23967,No
TAR23968,SHIP23968,Yes
TAR23969,SHIP23969,Yes
TAR23970,SHIP23970,No
TAR23971,SHIP23971,No
TAR23972,SHIP23972,Yes
TAR23973,SHIP23973,Yes
TAR23974,SHIP23974,No
TAR23975,SHIP23975,No
TAR23976,SHIP23976,No
TAR23977,SHIP23977,No
TAR23978,SHIP23978,No
TAR23979,SHIP23979,No
TAR23980,SHIP23980,No
TAR23981,SHIP23981,No
TAR23982,SHIP23982,No
TAR23983,SHIP23983,No
TAR23984,SHIP23984,No
TAR23985,SHIP23985,No
TAR23986,SHIP23986,No
TAR23987,SHIP23987,No
TAR23988,SHIP23988,No
TAR23989,SHIP23989,No
TAR23990,SHIP23990,No
TAR23991,SHIP23991,Yes
TAR23992,SHIP23992,Yes
TAR23993,SHIP23993,No
TAR23994,SHIP23994,No
TAR23995,SHIP23995,Yes
TAR23996,SHIP23996,No
TAR23997,SHIP23997,No
TAR23998,SHIP23998,No
TAR23999,SHIP23999,Yes
TAR24000,SHIP24000,No
TAR24001,SHIP24001,No
TAR24002,SHIP24002,No
TAR24003,SHIP24003,No
TAR24004,SHIP24004,No
TAR24005,SHIP24005,No
TAR24006,SHIP24006,Yes
TAR24007,SHIP24007,No
TAR24008,SHIP24008,Yes
TAR24009,SHIP24009,No
TAR24010,SHIP24010,No
TAR24011,SHIP24011,Yes
TAR24012,SHIP24012,Yes
TAR24013,SHIP24013,Yes
TAR24014,SHIP24014,Yes
TAR24015,SHIP24015,Yes
TAR24016,SHIP24016,No
TAR24017,SHIP24017,Yes
TAR24018,SHIP24018,No
TAR24019,SHIP24019,Yes
TAR24020,SHIP24020,No
TAR24021,SHIP24021,Yes
TAR24022,SHIP24022,No
TAR24023,SHIP24023,No
TAR24024,SHIP24024,No
TAR24025,SHIP24025,No
TAR24026,SHIP24026,No
TAR24027,SHIP24027,Yes
TAR24028,SHIP24028,No
TAR24029,SHIP24029,Yes
TAR24030,SHIP24030,No
TAR24031,SHIP24031,No
TAR24032,SHIP24032,No
TAR24033,SHIP24033,Yes
TAR24034,SHIP24034,No
TAR24035,SHIP24035,No
TAR24036,SHIP24036,No
TAR24037,SHIP24037,No
TAR24038,SHIP24038,No
TAR24039,SHIP24039,Yes
TAR24040,SHIP24040,Yes
TAR24041,SHIP24041,Yes
TAR24042,SHIP24042,Yes
TAR24043,SHIP24043,No
TAR24044,SHIP24044,Yes
TAR24045,SHIP24045,No
TAR24046,SHIP24046,Yes
TAR24047,SHIP24047,No
TAR24048,SHIP24048,No
TAR24049,SHIP24049,No
TAR24050,SHIP24050,No
TAR24051,SHIP24051,Yes
TAR24052,SHIP24052,No
TAR24053,SHIP24053,No
TAR24054,SHIP24054,No
TAR24055,SHIP24055,Yes
TAR24056,SHIP24056,No
TAR24057,SHIP24057,No
TAR24058,SHIP24058,No
TAR24059,SHIP24059,Yes
TAR24060,SHIP24060,Yes
TAR24061,SHIP24061,No
TAR24062,SHIP24062,Yes
TAR24063,SHIP24063,No
TAR24064,SHIP24064,Yes
TAR24065,SHIP24065,No
TAR24066,SHIP24066,Yes
TAR24067,SHIP24067,Yes
TAR24068,SHIP24068,No
TAR24069,SHIP24069,No
TAR24070,SHIP24070,No
TAR24071,SHIP24071,Yes
TAR24072,SHIP24072,No
TAR24073,SHIP24073,No
TAR24074,SHIP24074,Yes
TAR24075,SHIP24075,No
TAR24076,SHIP24076,Yes
TAR24077,SHIP24077,Yes
TAR24078,SHIP24078,Yes
TAR24079,SHIP24079,No
TAR24080,SHIP24080,Yes
TAR24081,SHIP24081,Yes
TAR24082,SHIP24082,No
TAR24083,SHIP24083,Yes
TAR24084,SHIP24084,No
TAR24085,SHIP24085,Yes
TAR24086,SHIP24086,No
TAR24087,SHIP24087,No
TAR24088,SHIP24088,No
TAR24089,SHIP24089,Yes
TAR24090,SHIP24090,Yes
TAR24091,SHIP24091,No
TAR24092,SHIP24092,Yes
TAR24093,SHIP24093,No
TAR24094,SHIP24094,No
TAR24095,SHIP24095,No
TAR24096,SHIP24096,Yes
TAR24097,SHIP24097,No
TAR24098,SHIP24098,No
TAR24099,SHIP24099,No
TAR24100,SHIP24100,No
TAR24101,SHIP24101,No
TAR24102,SHIP24102,Yes
TAR24103,SHIP24103,No
TAR24104,SHIP24104,Yes
TAR24105,SHIP24105,Yes
TAR24106,SHIP24106,Yes
TAR24107,SHIP24107,Yes
TAR24108,SHIP24108,No
TAR24109,SHIP24109,Yes
TAR24110,SHIP24110,Yes
TAR24111,SHIP24111,No
TAR24112,SHIP24112,No
TAR24113,SHIP24113,No
TAR24114,SHIP24114,No
TAR24115,SHIP24115,Yes
TAR24116,SHIP24116,No
TAR24117,SHIP24117,No
TAR24118,SHIP24118,Yes
TAR24119,SHIP24119,No
TAR24120,SHIP24120,Yes
TAR24121,SHIP24121,No
TAR24122,SHIP24122,Yes
TAR24123,SHIP24123,Yes
TAR24124,SHIP24124,No
TAR24125,SHIP24125,No
TAR24126,SHIP24126,No
TAR24127,SHIP24127,No
TAR24128,SHIP24128,No
TAR24129,SHIP24129,Yes
TAR24130,SHIP24130,Yes
TAR24131,SHIP24131,No
TAR24132,SHIP24132,Yes
TAR24133,SHIP24133,No
TAR24134,SHIP24134,No
TAR24135,SHIP24135,Yes
TAR24136,SHIP24136,No
TAR24137,SHIP24137,Yes
TAR24138,SHIP24138,No
TAR24139,SHIP24139,Yes
TAR24140,SHIP24140,Yes
TAR24141,SHIP24141,No
TAR24142,SHIP24142,No
TAR24143,SHIP24143,No
TAR24144,SHIP24144,No
TAR24145,SHIP24145,No
TAR24146,SHIP24146,No
TAR24147,SHIP24147,No
TAR24148,SHIP24148,Yes
TAR24149,SHIP24149,Yes
TAR24150,SHIP24150,No
TAR24151,SHIP24151,No
TAR24152,SHIP24152,Yes
TAR24153,SHIP24153,No
TAR24154,SHIP24154,No
TAR24155,SHIP24155,No
TAR24156,SHIP24156,Yes
TAR24157,SHIP24157,Yes
TAR24158,SHIP24158,Yes
TAR24159,SHIP24159,No
TAR24160,SHIP24160,No
TAR24161,SHIP24161,No
TAR24162,SHIP24162,No
TAR24163,SHIP24163,Yes
TAR24164,SHIP24164,No
TAR24165,SHIP24165,No
TAR24166,SHIP24166,Yes
TAR24167,SHIP24167,No
TAR24168,SHIP24168,Yes
TAR24169,SHIP24169,No
TAR24170,SHIP24170,No
TAR24171,SHIP24171,No
TAR24172,SHIP24172,No
TAR24173,SHIP24173,Yes
TAR24174,SHIP24174,No
TAR24175,SHIP24175,Yes
TAR24176,SHIP24176,Yes
TAR24177,SHIP24177,No
TAR24178,SHIP24178,Yes
TAR24179,SHIP24179,Yes
TAR24180,SHIP24180,Yes
TAR24181,SHIP24181,No
TAR24182,SHIP24182,No
TAR24183,SHIP24183,No
TAR24184,SHIP24184,No
TAR24185,SHIP24185,Yes
TAR24186,SHIP24186,No
TAR24187,SHIP24187,No
TAR24188,SHIP24188,Yes
TAR24189,SHIP24189,Yes
TAR24190,SHIP24190,No
TAR24191,SHIP24191,Yes
TAR24192,SHIP24192,No
TAR24193,SHIP24193,No
TAR24194,SHIP24194,Yes
TAR24195,SHIP24195,No
TAR24196,SHIP24196,No
TAR24197,SHIP24197,Yes
TAR24198,SHIP24198,No
TAR24199,SHIP24199,No
TAR24200,SHIP24200,No
TAR24201,SHIP24201,No
TAR24202,SHIP24202,Yes
TAR24203,SHIP24203,Yes
TAR24204,SHIP24204,Yes
TAR24205,SHIP24205,Yes
TAR24206,SHIP24206,Yes
TAR24207,SHIP24207,Yes
TAR24208,SHIP24208,No
TAR24209,SHIP24209,Yes
TAR24210,SHIP24210,Yes
TAR24211,SHIP24211,No
TAR24212,SHIP24212,No
TAR24213,SHIP24213,No
TAR24214,SHIP24214,No
TAR24215,SHIP24215,No
TAR24216,SHIP24216,No
TAR24217,SHIP24217,No
TAR24218,SHIP24218,Yes
TAR24219,SHIP24219,No
TAR24220,SHIP24220,Yes
TAR24221,SHIP24221,No
TAR24222,SHIP24222,No
TAR24223,SHIP24223,Yes
TAR24224,SHIP24224,No
TAR24225,SHIP24225,No
TAR24226,SHIP24226,No
TAR24227,SHIP24227,No
TAR24228,SHIP24228,Yes
TAR24229,SHIP24229,Yes
TAR24230,SHIP24230,Yes
TAR24231,SHIP24231,No
TAR24232,SHIP24232,Yes
TAR24233,SHIP24233,Yes
TAR24234,SHIP24234,No
TAR24235,SHIP24235,No
TAR24236,SHIP24236,No
TAR24237,SHIP24237,Yes
TAR24238,SHIP24238,No
TAR24239,SHIP24239,No
TAR24240,SHIP24240,Yes
TAR24241,SHIP24241,Yes
TAR24242,SHIP24242,No
TAR24243,SHIP24243,No
TAR24244,SHIP24244,No
TAR24245,SHIP24245,Yes
TAR24246,SHIP24246,Yes
TAR24247,SHIP24247,Yes
TAR24248,SHIP24248,No
TAR24249,SHIP24249,No
TAR24250,SHIP24250,No
TAR24251,SHIP24251,No
TAR24252,SHIP24252,No
TAR24253,SHIP24253,Yes
TAR24254,SHIP24254,No
TAR24255,SHIP24255,No
TAR24256,SHIP24256,No
TAR24257,SHIP24257,No
TAR24258,SHIP24258,No
TAR24259,SHIP24259,No
TAR24260,SHIP24260,No
TAR24261,SHIP24261,Yes
TAR24262,SHIP24262,No
TAR24263,SHIP24263,No
TAR24264,SHIP24264,Yes
TAR24265,SHIP24265,No
TAR24266,SHIP24266,No
TAR24267,SHIP24267,No
TAR24268,SHIP24268,Yes
TAR24269,SHIP24269,Yes
TAR24270,SHIP24270,No
TAR24271,SHIP24271,No
TAR24272,SHIP24272,No
TAR24273,SHIP24273,Yes
TAR24274,SHIP24274,No
TAR24275,SHIP24275,No
TAR24276,SHIP24276,No
TAR24277,SHIP24277,Yes
TAR24278,SHIP24278,No
TAR24279,SHIP24279,No
TAR24280,SHIP24280,Yes
TAR24281,SHIP24281,No
TAR24282,SHIP24282,No
TAR24283,SHIP24283,No
TAR24284,SHIP24284,No
TAR24285,SHIP24285,No
TAR24286,SHIP24286,Yes
TAR24287,SHIP24287,Yes
TAR24288,SHIP24288,No
TAR24289,SHIP24289,Yes
TAR24290,SHIP24290,Yes
TAR24291,SHIP24291,Yes
TAR24292,SHIP24292,No
TAR24293,SHIP24293,Yes
TAR24294,SHIP24294,No
TAR24295,SHIP24295,Yes
TAR24296,SHIP24296,Yes
TAR24297,SHIP24297,Yes
TAR24298,SHIP24298,No
TAR24299,SHIP24299,No
TAR24300,SHIP24300,No
TAR24301,SHIP24301,Yes
TAR24302,SHIP24302,No
TAR24303,SHIP24303,Yes
TAR24304,SHIP24304,Yes
TAR24305,SHIP24305,Yes
TAR24306,SHIP24306,Yes
TAR24307,SHIP24307,No
TAR24308,SHIP24308,No
TAR24309,SHIP24309,No
TAR24310,SHIP24310,No
TAR24311,SHIP24311,No
TAR24312,SHIP24312,No
TAR24313,SHIP24313,Yes
TAR24314,SHIP24314,Yes
TAR24315,SHIP24315,No
TAR24316,SHIP24316,Yes
TAR24317,SHIP24317,No
TAR24318,SHIP24318,Yes
TAR24319,SHIP24319,Yes
TAR24320,SHIP24320,No
TAR24321,SHIP24321,No
TAR24322,SHIP24322,Yes
TAR24323,SHIP24323,No
TAR24324,SHIP24324,Yes
TAR24325,SHIP24325,No
TAR24326,SHIP24326,No
TAR24327,SHIP24327,Yes
TAR24328,SHIP24328,No
TAR24329,SHIP24329,No
TAR24330,SHIP24330,Yes
TAR24331,SHIP24331,No
TAR24332,SHIP24332,No
TAR24333,SHIP24333,No
TAR24334,SHIP24334,No
TAR24335,SHIP24335,No
TAR24336,SHIP24336,Yes
TAR24337,SHIP24337,Yes
TAR24338,SHIP24338,Yes
TAR24339,SHIP24339,Yes
TAR24340,SHIP24340,No
TAR24341,SHIP24341,No
TAR24342,SHIP24342,No
TAR24343,SHIP24343,No
TAR24344,SHIP24344,No
TAR24345,SHIP24345,Yes
TAR24346,SHIP24346,Yes
TAR24347,SHIP24347,Yes
TAR24348,SHIP24348,No
TAR24349,SHIP24349,No
TAR24350,SHIP24350,No
TAR24351,SHIP24351,No
TAR24352,SHIP24352,No
TAR24353,SHIP24353,No
TAR24354,SHIP24354,No
TAR24355,SHIP24355,Yes
TAR24356,SHIP24356,No
TAR24357,SHIP24357,Yes
TAR24358,SHIP24358,Yes
TAR24359,SHIP24359,Yes
TAR24360,SHIP24360,No
TAR24361,SHIP24361,Yes
TAR24362,SHIP24362,No
TAR24363,SHIP24363,No
TAR24364,SHIP24364,No
TAR24365,SHIP24365,No
TAR24366,SHIP24366,No
TAR24367,SHIP24367,No
TAR24368,SHIP24368,No
TAR24369,SHIP24369,No
TAR24370,SHIP24370,No
TAR24371,SHIP24371,Yes
TAR24372,SHIP24372,No
TAR24373,SHIP24373,Yes
TAR24374,SHIP24374,Yes
TAR24375,SHIP24375,Yes
TAR24376,SHIP24376,No
TAR24377,SHIP24377,No
TAR24378,SHIP24378,No
TAR24379,SHIP24379,No
TAR24380,SHIP24380,Yes
TAR24381,SHIP24381,Yes
TAR24382,SHIP24382,Yes
TAR24383,SHIP24383,Yes
TAR24384,SHIP24384,Yes
TAR24385,SHIP24385,Yes
TAR24386,SHIP24386,No
TAR24387,SHIP24387,No
TAR24388,SHIP24388,Yes
TAR24389,SHIP24389,No
TAR24390,SHIP24390,No
TAR24391,SHIP24391,Yes
TAR24392,SHIP24392,Yes
TAR24393,SHIP24393,No
TAR24394,SHIP24394,No
TAR24395,SHIP24395,Yes
TAR24396,SHIP24396,Yes
TAR24397,SHIP24397,Yes
TAR24398,SHIP24398,No
TAR24399,SHIP24399,No
TAR24400,SHIP24400,No
TAR24401,SHIP24401,No
TAR24402,SHIP24402,No
TAR24403,SHIP24403,Yes
TAR24404,SHIP24404,No
TAR24405,SHIP24405,No
TAR24406,SHIP24406,Yes
TAR24407,SHIP24407,No
TAR24408,SHIP24408,No
TAR24409,SHIP24409,Yes
TAR24410,SHIP24410,No
TAR24411,SHIP24411,No
TAR24412,SHIP24412,No
TAR24413,SHIP24413,No
TAR24414,SHIP24414,Yes
TAR24415,SHIP24415,No
TAR24416,SHIP24416,No
TAR24417,SHIP24417,Yes
TAR24418,SHIP24418,Yes
TAR24419,SHIP24419,No
TAR24420,SHIP24420,No
TAR24421,SHIP24421,No
TAR24422,SHIP24422,No
TAR24423,SHIP24423,No
TAR24424,SHIP24424,No
TAR24425,SHIP24425,Yes
TAR24426,SHIP24426,Yes
TAR24427,SHIP24427,Yes
TAR24428,SHIP24428,No
TAR24429,SHIP24429,No
TAR24430,SHIP24430,No
TAR24431,SHIP24431,No
TAR24432,SHIP24432,Yes
TAR24433,SHIP24433,Yes
TAR24434,SHIP24434,No
TAR24435,SHIP24435,No
TAR24436,SHIP24436,No
TAR24437,SHIP24437,No
TAR24438,SHIP24438,Yes
TAR24439,SHIP24439,Yes
TAR24440,SHIP24440,Yes
TAR24441,SHIP24441,Yes
TAR24442,SHIP24442,Yes
TAR24443,SHIP24443,No
TAR24444,SHIP24444,No
TAR24445,SHIP24445,Yes
TAR24446,SHIP24446,Yes
TAR24447,SHIP24447,No
TAR24448,SHIP24448,No
TAR24449,SHIP24449,No
