Order_ID,Supplier_ID,Warehouse_ID,Customer_Priority
ORD29546,SUP049,WH043,Medium
ORD29547,SUP050,WH031,High
ORD29548,SUP139,WH016,High
ORD29549,SUP166,WH017,Medium
ORD29550,SUP191,WH007,High
ORD29551,SUP154,WH037,High
ORD29552,SUP131,WH015,Medium
ORD29553,SUP018,WH031,Medium
ORD29554,SUP240,WH010,Low
ORD29555,SUP236,WH007,High
ORD29556,SUP080,WH012,High
ORD29557,SUP093,WH033,High
ORD29558,SUP020,WH007,Low
ORD29559,SUP042,WH014,High
ORD29560,SUP086,WH040,Low
ORD29561,SUP185,WH005,High
ORD29562,SUP264,WH009,Medium
ORD29563,SUP120,WH024,Low
ORD29564,SUP224,WH049,High
ORD29565,SUP300,WH005,High
ORD29566,SUP185,WH048,High
ORD29567,SUP197,WH039,Medium
ORD29568,SUP052,WH028,High
ORD29569,SUP094,WH035,Medium
ORD29570,SUP269,WH033,Medium
ORD29571,SUP054,WH007,Medium
ORD29572,SUP290,WH037,Medium
ORD29573,SUP064,WH016,Low
ORD29574,SUP092,WH046,High
ORD29575,SUP108,WH026,High
ORD29576,SUP011,WH045,Low
ORD29577,SUP277,WH035,Medium
ORD29578,SUP162,WH007,High
ORD29579,SUP091,WH021,High
ORD29580,SUP235,WH008,Medium
ORD29581,SUP239,WH016,High
ORD29582,SUP054,WH040,High
ORD29583,SUP261,WH042,High
ORD29584,SUP173,WH023,Medium
ORD29585,SUP039,WH011,High
ORD29586,SUP196,WH003,Medium
ORD29587,SUP275,WH047,High
ORD29588,SUP134,WH003,Low
ORD29589,SUP194,WH016,Low
ORD29590,SUP145,WH019,Medium
ORD29591,SUP194,WH024,Low
ORD29592,SUP098,WH046,High
ORD29593,SUP178,WH023,Medium
ORD29594,SUP025,WH007,Low
ORD29595,SUP096,WH044,Low
ORD29596,SUP028,WH015,High
ORD29597,SUP015,WH031,High
ORD29598,SUP236,WH005,Medium
ORD29599,SUP219,WH020,Low
ORD29600,SUP160,WH043,Medium
ORD29601,SUP124,WH047,Low
ORD29602,SUP165,WH019,Medium
ORD29603,SUP178,WH048,Low
ORD29604,SUP053,WH001,Medium
ORD29605,SUP223,WH004,High
ORD29606,SUP040,WH019,High
ORD29607,SUP031,WH045,Low
ORD29608,SUP126,WH046,Medium
ORD29609,SUP029,WH026,High
ORD29610,SUP287,WH023,Medium
ORD29611,SUP019,WH032,Medium
ORD29612,SUP010,WH041,Low
ORD29613,SUP184,WH043,High
ORD29614,SUP024,WH015,Medium
ORD29615,SUP187,WH036,Medium
ORD29616,SUP200,WH027,High
ORD29617,SUP097,WH009,Low
ORD29618,SUP168,WH034,Low
ORD29619,SUP236,WH043,Low
ORD29620,SUP035,WH005,High
ORD29621,SUP098,WH005,Medium
ORD29622,SUP156,WH042,High
ORD29623,SUP049,WH010,High
ORD29624,SUP036,WH019,High
ORD29625,SUP043,WH021,Medium
ORD29626,SUP164,WH042,High
ORD29627,SUP094,WH021,Medium
ORD29628,SUP132,WH012,Medium
ORD29629,SUP124,WH016,Low
ORD29630,SUP103,WH020,Low
ORD29631,SUP284,WH019,Medium
ORD29632,SUP200,WH047,Medium
ORD29633,SUP221,WH018,Medium
ORD29634,SUP106,WH010,High
ORD29635,SUP233,WH006,High
ORD29636,SUP258,WH027,Low
ORD29637,SUP025,WH011,Medium
ORD29638,SUP187,WH012,High
ORD29639,SUP016,WH022,Medium
ORD29640,SUP124,WH025,Medium
ORD29641,SUP123,WH018,Low
ORD29642,SUP190,WH043,High
ORD29643,SUP205,WH037,Medium
ORD29644,SUP140,WH046,Medium
ORD29645,SUP104,WH029,Medium
ORD29646,SUP242,WH048,Low
ORD29647,SUP007,WH025,Low
ORD29648,SUP175,WH001,Low
ORD29649,SUP214,WH003,Low
ORD29650,SUP088,WH017,Medium
ORD29651,SUP256,WH001,Low
ORD29652,SUP205,WH022,High
ORD29653,SUP146,WH004,Low
ORD29654,SUP170,WH008,Medium
ORD29655,SUP154,WH023,Medium
ORD29656,SUP198,WH003,High
ORD29657,SUP064,WH048,Medium
ORD29658,SUP094,WH035,Low
ORD29659,SUP295,WH026,High
ORD29660,SUP232,WH026,Low
ORD29661,SUP155,WH025,Low
ORD29662,SUP027,WH019,Low
ORD29663,SUP169,WH005,High
ORD29664,SUP006,WH022,Medium
ORD29665,SUP245,WH030,Low
ORD29666,SUP139,WH022,Medium
ORD29667,SUP046,WH046,Medium
ORD29668,SUP013,WH034,Low
ORD29669,SUP203,WH022,High
ORD29670,SUP125,WH044,High
ORD29671,SUP059,WH023,High
ORD29672,SUP227,WH030,Low
ORD29673,SUP099,WH012,Medium
ORD29674,SUP152,WH026,Medium
ORD29675,SUP296,WH044,Low
ORD29676,SUP056,WH010,Medium
ORD29677,SUP134,WH047,High
ORD29678,SUP195,WH044,Low
ORD29679,SUP300,WH037,Medium
ORD29680,SUP288,WH030,High
ORD29681,SUP036,WH035,High
ORD29682,SUP068,WH021,Medium
ORD29683,SUP211,WH001,High
ORD29684,SUP143,WH007,Medium
ORD29685,SUP197,WH015,High
ORD29686,SUP225,WH021,Medium
ORD29687,SUP153,WH011,Medium
ORD29688,SUP260,WH035,High
ORD29689,SUP263,WH050,Medium
ORD29690,SUP197,WH030,Low
ORD29691,SUP038,WH026,High
ORD29692,SUP026,WH050,High
ORD29693,SUP204,WH019,Medium
ORD29694,SUP022,WH030,Low
ORD29695,SUP045,WH007,Low
ORD29696,SUP245,WH015,Low
ORD29697,SUP025,WH027,High
ORD29698,SUP290,WH037,Medium
ORD29699,SUP147,WH042,Medium
ORD29700,SUP075,WH005,High
ORD29701,SUP278,WH044,High
ORD29702,SUP273,WH027,Medium
ORD29703,SUP023,WH009,Low
ORD29704,SUP082,WH037,Medium
ORD29705,SUP053,WH047,Low
ORD29706,SUP300,WH050,Low
ORD29707,SUP210,WH003,Low
ORD29708,SUP112,WH046,High
ORD29709,SUP102,WH030,High
ORD29710,SUP197,WH019,Medium
ORD29711,SUP180,WH025,High
ORD29712,SUP056,WH032,High
ORD29713,SUP011,WH022,Medium
ORD29714,SUP045,WH005,Low
ORD29715,SUP016,WH020,Medium
ORD29716,SUP083,WH008,High
ORD29717,SUP014,WH042,Medium
ORD29718,SUP071,WH031,High
ORD29719,SUP288,WH012,Medium
ORD29720,SUP023,WH038,High
ORD29721,SUP077,WH015,Medium
ORD29722,SUP071,WH050,Medium
ORD29723,SUP011,WH040,High
ORD29724,SUP254,WH038,Low
ORD29725,SUP037,WH041,Low
ORD29726,SUP280,WH014,Low
ORD29727,SUP039,WH046,Medium
ORD29728,SUP195,WH048,Low
ORD29729,SUP168,WH001,High
ORD29730,SUP274,WH002,Low
ORD29731,SUP033,WH012,High
ORD29732,SUP287,WH042,Low
ORD29733,SUP279,WH017,Medium
ORD29734,SUP162,WH046,Medium
ORD29735,SUP209,WH043,High
ORD29736,SUP095,WH033,Low
ORD29737,SUP217,WH023,Low
ORD29738,SUP259,WH017,Medium
ORD29739,SUP128,WH046,High
ORD29740,SUP199,WH037,High
ORD29741,SUP068,WH011,Medium
ORD29742,SUP129,WH050,Medium
ORD29743,SUP022,WH035,Low
ORD29744,SUP174,WH005,Medium
ORD29745,SUP143,WH050,Medium
ORD29746,SUP052,WH013,Medium
ORD29747,SUP068,WH040,High
ORD29748,SUP235,WH022,Medium
ORD29749,SUP176,WH002,High
ORD29750,SUP053,WH001,Medium
ORD29751,SUP072,WH024,Medium
ORD29752,SUP107,WH003,High
ORD29753,SUP226,WH015,Low
ORD29754,SUP206,WH037,Medium
ORD29755,SUP127,WH011,High
ORD29756,SUP263,WH020,High
ORD29757,SUP014,WH013,Low
ORD29758,SUP212,WH019,Medium
ORD29759,SUP097,WH026,Low
ORD29760,SUP278,WH007,Low
ORD29761,SUP156,WH023,Low
ORD29762,SUP267,WH039,High
ORD29763,SUP151,WH031,Low
ORD29764,SUP164,WH004,High
ORD29765,SUP115,WH040,High
ORD29766,SUP287,WH006,Low
ORD29767,SUP229,WH027,Medium
ORD29768,SUP129,WH014,Medium
ORD29769,SUP215,WH035,Medium
ORD29770,SUP046,WH043,Medium
ORD29771,SUP284,WH042,Medium
ORD29772,SUP192,WH034,High
ORD29773,SUP227,WH036,Low
ORD29774,SUP059,WH036,High
ORD29775,SUP277,WH025,Medium
ORD29776,SUP248,WH035,High
ORD29777,SUP165,WH009,High
ORD29778,SUP259,WH013,High
ORD29779,SUP185,WH012,Medium
ORD29780,SUP070,WH020,High
ORD29781,SUP158,WH012,High
ORD29782,SUP084,WH047,Low
ORD29783,SUP174,WH027,Medium
ORD29784,SUP025,WH012,High
ORD29785,SUP022,WH038,Low
ORD29786,SUP197,WH042,Medium
ORD29787,SUP019,WH038,Low
ORD29788,SUP236,WH037,Medium
ORD29789,SUP271,WH046,Medium
ORD29790,SUP201,WH034,Low
ORD29791,SUP109,WH044,Low
ORD29792,SUP174,WH029,Medium
ORD29793,SUP222,WH011,Low
ORD29794,SUP040,WH007,Medium
ORD29795,SUP253,WH010,Medium
ORD29796,SUP199,WH019,High
ORD29797,SUP051,WH023,Medium
ORD29798,SUP031,WH020,Medium
ORD29799,SUP300,WH044,High
ORD29800,SUP102,WH027,Medium
ORD29801,SUP191,WH026,High
ORD29802,SUP079,WH023,Low
ORD29803,SUP047,WH028,Medium
ORD29804,SUP080,WH035,Medium
ORD29805,SUP225,WH032,Low
ORD29806,SUP095,WH030,Low
ORD29807,SUP192,WH030,Medium
ORD29808,SUP253,WH049,Medium
ORD29809,SUP279,WH016,High
ORD29810,SUP030,WH024,Medium
ORD29811,SUP173,WH050,Low
ORD29812,SUP096,WH026,Low
ORD29813,SUP155,WH039,Medium
ORD29814,SUP287,WH041,Medium
ORD29815,SUP200,WH020,High
ORD29816,SUP128,WH033,Low
ORD29817,SUP002,WH042,High
ORD29818,SUP247,WH020,Low
ORD29819,SUP038,WH012,Medium
ORD29820,SUP139,WH015,High
ORD29821,SUP077,WH038,Medium
ORD29822,SUP029,WH036,High
ORD29823,SUP284,WH024,Medium
ORD29824,SUP111,WH027,High
ORD29825,SUP282,WH036,High
ORD29826,SUP045,WH032,High
ORD29827,SUP278,WH025,Low
ORD29828,SUP151,WH043,Low
ORD29829,SUP053,WH037,High
ORD29830,SUP037,WH013,Medium
ORD29831,SUP009,WH043,Medium
ORD29832,SUP084,WH008,Low
ORD29833,SUP126,WH030,High
ORD29834,SUP159,WH013,Medium
ORD29835,SUP138,WH019,Medium
ORD29836,SUP106,WH039,Medium
ORD29837,SUP284,WH029,Low
ORD29838,SUP214,WH010,Low
ORD29839,SUP100,WH049,Medium
ORD29840,SUP025,WH030,High
ORD29841,SUP040,WH019,Low
ORD29842,SUP256,WH009,Low
ORD29843,SUP132,WH025,Medium
ORD29844,SUP284,WH008,High
ORD29845,SUP042,WH050,High
ORD29846,SUP007,WH015,High
ORD29847,SUP202,WH006,Low
ORD29848,SUP179,WH045,High
ORD29849,SUP004,WH035,Low
ORD29850,SUP076,WH002,High
ORD29851,SUP249,WH018,Low
ORD29852,SUP037,WH049,High
ORD29853,SUP269,WH042,Low
ORD29854,SUP104,WH020,Low
ORD29855,SUP255,WH002,Low
ORD29856,SUP243,WH024,Low
ORD29857,SUP225,WH037,High
ORD29858,SUP119,WH029,High
ORD29859,SUP084,WH033,Low
ORD29860,SUP207,WH036,Medium
ORD29861,SUP073,WH010,Medium
ORD29862,SUP023,WH018,Low
ORD29863,SUP261,WH005,Medium
ORD29864,SUP244,WH048,Medium
ORD29865,SUP244,WH047,High
ORD29866,SUP124,WH008,Low
ORD29867,SUP089,WH006,High
ORD29868,SUP290,WH015,Medium
ORD29869,SUP237,WH005,High
ORD29870,SUP021,WH039,High
ORD29871,SUP258,WH007,High
ORD29872,SUP211,WH027,Medium
ORD29873,SUP114,WH027,Low
ORD29874,SUP181,WH011,High
ORD29875,SUP297,WH007,Low
ORD29876,SUP206,WH046,Low
ORD29877,SUP136,WH023,Medium
ORD29878,SUP083,WH030,Low
ORD29879,SUP060,WH046,Low
ORD29880,SUP258,WH019,Low
ORD29881,SUP246,WH038,High
ORD29882,SUP161,WH012,Medium
ORD29883,SUP021,WH036,Medium
ORD29884,SUP060,WH006,Low
ORD29885,SUP201,WH028,Medium
ORD29886,SUP242,WH028,High
ORD29887,SUP131,WH026,Low
ORD29888,SUP047,WH037,Low
ORD29889,SUP199,WH012,Low
ORD29890,SUP065,WH022,Low
ORD29891,SUP013,WH007,Medium
ORD29892,SUP167,WH015,Medium
ORD29893,SUP189,WH019,Low
ORD29894,SUP163,WH033,Low
ORD29895,SUP019,WH004,High
ORD29896,SUP194,WH009,High
ORD29897,SUP158,WH023,High
ORD29898,SUP084,WH008,Low
ORD29899,SUP233,WH010,Low
ORD29900,SUP114,WH030,Medium
ORD29901,SUP176,WH012,Low
ORD29902,SUP037,WH034,High
ORD29903,SUP088,WH039,High
ORD29904,SUP018,WH026,Medium
ORD29905,SUP030,WH026,Low
ORD29906,SUP181,WH042,Medium
ORD29907,SUP199,WH038,Medium
ORD29908,SUP284,WH046,High
ORD29909,SUP177,WH044,Low
ORD29910,SUP209,WH032,High
ORD29911,SUP269,WH040,Medium
ORD29912,SUP258,WH032,Low
ORD29913,SUP159,WH026,Low
ORD29914,SUP192,WH046,Medium
ORD29915,SUP054,WH003,High
ORD29916,SUP222,WH015,High
ORD29917,SUP008,WH008,Low
ORD29918,SUP113,WH040,Low
ORD29919,SUP077,WH032,Medium
ORD29920,SUP131,WH027,Medium
ORD29921,SUP013,WH017,Medium
ORD29922,SUP162,WH035,Medium
ORD29923,SUP069,WH035,High
ORD29924,SUP175,WH043,Medium
ORD29925,SUP231,WH039,High
ORD29926,SUP154,WH045,Medium
ORD29927,SUP069,WH004,High
ORD29928,SUP100,WH013,Low
ORD29929,SUP069,WH045,Medium
ORD29930,SUP264,WH044,Medium
ORD29931,SUP158,WH022,High
ORD29932,SUP164,WH023,High
ORD29933,SUP209,WH033,High
ORD29934,SUP219,WH013,Medium
ORD29935,SUP032,WH049,High
ORD29936,SUP238,WH026,Medium
ORD29937,SUP044,WH048,Medium
ORD29938,SUP017,WH037,Low
ORD29939,SUP204,WH050,Medium
ORD29940,SUP269,WH018,Medium
ORD29941,SUP184,WH010,Low
ORD29942,SUP015,WH048,Medium
ORD29943,SUP104,WH014,Low
ORD29944,SUP083,WH034,Medium
ORD29945,SUP228,WH001,High
ORD29946,SUP181,WH031,Low
ORD29947,SUP041,WH001,Medium
ORD29948,SUP299,WH028,Low
ORD29949,SUP285,WH031,Low
ORD29950,SUP196,WH039,Medium
ORD29951,SUP139,WH020,High
ORD29952,SUP108,WH004,Low
ORD29953,SUP112,WH042,Low
ORD29954,SUP253,WH019,Low
ORD29955,SUP091,WH011,Low
ORD29956,SUP045,WH025,High
ORD29957,SUP077,WH038,Medium
ORD29958,SUP297,WH008,High
ORD29959,SUP053,WH044,High
ORD29960,SUP162,WH043,High
ORD29961,SUP016,WH010,High
ORD29962,SUP272,WH016,Medium
ORD29963,SUP253,WH023,High
ORD29964,SUP083,WH045,Medium
ORD29965,SUP255,WH013,Medium
ORD29966,SUP212,WH035,High
ORD29967,SUP171,WH037,Low
ORD29968,SUP206,WH037,High
ORD29969,SUP298,WH036,Medium
ORD29970,SUP135,WH010,High
ORD29971,SUP143,WH042,High
ORD29972,SUP047,WH041,Low
ORD29973,SUP243,WH015,Low
ORD29974,SUP035,WH007,High
ORD29975,SUP011,WH016,Low
ORD29976,SUP250,WH035,Medium
ORD29977,SUP039,WH041,Medium
ORD29978,SUP143,WH037,High
ORD29979,SUP087,WH009,High
ORD29980,SUP184,WH030,High
ORD29981,SUP133,WH003,Low
ORD29982,SUP110,WH010,Medium
ORD29983,SUP268,WH009,Medium
ORD29984,SUP064,WH024,High
ORD29985,SUP126,WH009,High
ORD29986,SUP246,WH008,Low
ORD29987,SUP111,WH007,Low
ORD29988,SUP292,WH042,High
ORD29989,SUP099,WH024,Medium
ORD29990,SUP092,WH002,High
ORD29991,SUP233,WH040,Low
ORD29992,SUP042,WH047,High
ORD29993,SUP108,WH005,High
ORD29994,SUP032,WH030,Medium
ORD29995,SUP230,WH017,Medium
ORD29996,SUP256,WH045,High
ORD29997,SUP102,WH045,Medium
ORD29998,SUP184,WH016,Low
ORD29999,SUP131,WH029,Low
ORD30000,SUP287,WH015,High
ORD30001,SUP032,WH003,Medium
ORD30002,SUP128,WH014,High
ORD30003,SUP072,WH001,High
ORD30004,SUP157,WH020,Medium
ORD30005,SUP006,WH034,Medium
ORD30006,SUP211,WH048,Low
ORD30007,SUP298,WH001,High
ORD30008,SUP211,WH033,High
ORD30009,SUP257,WH014,Low
ORD30010,SUP154,WH003,High
ORD30011,SUP054,WH007,High
ORD30012,SUP073,WH026,Low
ORD30013,SUP085,WH020,Low
ORD30014,SUP253,WH049,Medium
ORD30015,SUP232,WH033,Low
ORD30016,SUP117,WH009,High
ORD30017,SUP019,WH048,Medium
ORD30018,SUP052,WH010,Low
ORD30019,SUP210,WH031,Medium
ORD30020,SUP232,WH014,High
ORD30021,SUP140,WH017,Low
ORD30022,SUP194,WH040,Low
ORD30023,SUP161,WH043,High
ORD30024,SUP053,WH042,Low
ORD30025,SUP147,WH008,Low
ORD30026,SUP220,WH032,Medium
ORD30027,SUP045,WH046,Medium
ORD30028,SUP178,WH007,Medium
ORD30029,SUP070,WH025,Low
ORD30030,SUP215,WH029,Low
ORD30031,SUP116,WH012,Medium
ORD30032,SUP238,WH017,Medium
ORD30033,SUP168,WH007,Low
ORD30034,SUP136,WH007,High
ORD30035,SUP210,WH046,Medium
ORD30036,SUP123,WH028,Medium
ORD30037,SUP053,WH015,Low
ORD30038,SUP040,WH039,High
ORD30039,SUP284,WH047,Low
ORD30040,SUP141,WH019,Medium
ORD30041,SUP063,WH004,Medium
ORD30042,SUP258,WH029,Medium
ORD30043,SUP007,WH030,High
ORD30044,SUP034,WH041,High
ORD30045,SUP047,WH009,Low
ORD30046,SUP144,WH007,Low
ORD30047,SUP277,WH032,High
ORD30048,SUP145,WH005,Medium
ORD30049,SUP260,WH019,Low
ORD30050,SUP153,WH034,High
ORD30051,SUP193,WH003,High
ORD30052,SUP237,WH029,Low
ORD30053,SUP165,WH047,High
ORD30054,SUP075,WH049,High
ORD30055,SUP171,WH044,Medium
ORD30056,SUP262,WH042,Low
ORD30057,SUP074,WH049,Low
ORD30058,SUP109,WH005,Medium
ORD30059,SUP015,WH002,High
ORD30060,SUP044,WH002,Medium
ORD30061,SUP176,WH036,Medium
ORD30062,SUP260,WH048,Low
ORD30063,SUP231,WH008,High
ORD30064,SUP121,WH008,Low
ORD30065,SUP172,WH014,Low
ORD30066,SUP294,WH044,Low
ORD30067,SUP257,WH008,Medium
ORD30068,SUP257,WH039,Low
ORD30069,SUP075,WH025,High
ORD30070,SUP098,WH043,Medium
ORD30071,SUP106,WH013,Low
ORD30072,SUP058,WH042,Low
ORD30073,SUP236,WH013,Low
ORD30074,SUP239,WH037,High
ORD30075,SUP296,WH046,Low
ORD30076,SUP183,WH036,High
ORD30077,SUP205,WH037,High
ORD30078,SUP108,WH049,Medium
ORD30079,SUP238,WH005,Medium
ORD30080,SUP049,WH018,Medium
ORD30081,SUP243,WH032,Low
ORD30082,SUP127,WH039,High
ORD30083,SUP128,WH035,High
ORD30084,SUP219,WH043,Low
ORD30085,SUP275,WH050,Low
ORD30086,SUP202,WH036,Medium
ORD30087,SUP157,WH037,High
ORD30088,SUP207,WH001,Medium
ORD30089,SUP140,WH049,Low
ORD30090,SUP136,WH044,Low
ORD30091,SUP290,WH002,Medium
ORD30092,SUP060,WH007,Low
ORD30093,SUP100,WH026,High
ORD30094,SUP081,WH042,Low
ORD30095,SUP214,WH041,High
ORD30096,SUP207,WH007,High
ORD30097,SUP211,WH040,Low
ORD30098,SUP251,WH018,Medium
ORD30099,SUP033,WH008,Medium
ORD30100,SUP139,WH042,Low
ORD30101,SUP100,WH044,Low
ORD30102,SUP228,WH048,Low
ORD30103,SUP229,WH044,High
ORD30104,SUP287,WH047,Low
ORD30105,SUP250,WH039,High
ORD30106,SUP123,WH050,Medium
ORD30107,SUP232,WH006,High
ORD30108,SUP253,WH013,Medium
ORD30109,SUP007,WH021,Medium
ORD30110,SUP027,WH037,Medium
ORD30111,SUP111,WH018,Medium
ORD30112,SUP157,WH043,Low
ORD30113,SUP270,WH014,High
ORD30114,SUP097,WH005,Medium
ORD30115,SUP076,WH042,Low
ORD30116,SUP021,WH012,Medium
ORD30117,SUP258,WH007,Low
ORD30118,SUP092,WH031,High
ORD30119,SUP119,WH037,High
ORD30120,SUP272,WH021,Low
ORD30121,SUP288,WH022,High
ORD30122,SUP043,WH050,High
ORD30123,SUP137,WH046,Medium
ORD30124,SUP100,WH030,High
ORD30125,SUP194,WH048,High
ORD30126,SUP093,WH032,Medium
ORD30127,SUP106,WH033,Low
ORD30128,SUP073,WH028,Medium
ORD30129,SUP066,WH017,Low
ORD30130,SUP057,WH035,Medium
ORD30131,SUP062,WH009,High
ORD30132,SUP220,WH015,High
ORD30133,SUP032,WH040,Low
ORD30134,SUP289,WH031,Medium
ORD30135,SUP287,WH028,High
ORD30136,SUP102,WH003,Low
ORD30137,SUP070,WH039,Low
ORD30138,SUP163,WH038,High
ORD30139,SUP186,WH040,Medium
ORD30140,SUP018,WH038,Low
ORD30141,SUP299,WH013,High
ORD30142,SUP074,WH008,Medium
ORD30143,SUP157,WH026,Medium
ORD30144,SUP282,WH046,Low
ORD30145,SUP058,WH011,Low
ORD30146,SUP229,WH034,High
ORD30147,SUP205,WH044,High
ORD30148,SUP297,WH015,High
ORD30149,SUP011,WH032,Medium
ORD30150,SUP017,WH009,Low
ORD30151,SUP205,WH004,Low
ORD30152,SUP292,WH043,Medium
ORD30153,SUP190,WH031,High
ORD30154,SUP022,WH006,Medium
ORD30155,SUP048,WH049,High
ORD30156,SUP281,WH049,High
ORD30157,SUP132,WH020,Medium
ORD30158,SUP182,WH034,Low
ORD30159,SUP220,WH035,Low
ORD30160,SUP155,WH012,Low
ORD30161,SUP184,WH030,Medium
ORD30162,SUP189,WH026,Low
ORD30163,SUP251,WH030,High
ORD30164,SUP038,WH030,Low
ORD30165,SUP026,WH012,Low
ORD30166,SUP116,WH030,Medium
ORD30167,SUP271,WH031,Low
ORD30168,SUP015,WH050,Low
ORD30169,SUP151,WH041,Medium
ORD30170,SUP174,WH044,Low
ORD30171,SUP116,WH036,High
ORD30172,SUP284,WH009,Medium
ORD30173,SUP126,WH008,Low
ORD30174,SUP121,WH004,Low
ORD30175,SUP259,WH040,High
ORD30176,SUP244,WH007,Low
ORD30177,SUP080,WH030,Low
ORD30178,SUP064,WH021,Low
ORD30179,SUP020,WH005,Low
ORD30180,SUP056,WH041,Low
ORD30181,SUP214,WH048,Low
ORD30182,SUP195,WH021,High
ORD30183,SUP225,WH045,Medium
ORD30184,SUP210,WH020,High
ORD30185,SUP221,WH048,Medium
ORD30186,SUP198,WH031,Low
ORD30187,SUP190,WH007,High
ORD30188,SUP101,WH029,Medium
ORD30189,SUP209,WH010,Low
ORD30190,SUP236,WH045,High
ORD30191,SUP011,WH044,Medium
ORD30192,SUP168,WH042,Low
ORD30193,SUP044,WH013,Medium
ORD30194,SUP117,WH004,Medium
ORD30195,SUP184,WH023,Low
ORD30196,SUP034,WH014,High
ORD30197,SUP292,WH042,High
ORD30198,SUP231,WH042,High
ORD30199,SUP173,WH029,Medium
ORD30200,SUP102,WH009,Medium
ORD30201,SUP294,WH014,High
ORD30202,SUP006,WH003,Medium
ORD30203,SUP131,WH047,Medium
ORD30204,SUP160,WH041,Low
ORD30205,SUP263,WH040,Medium
ORD30206,SUP165,WH001,High
ORD30207,SUP181,WH002,High
ORD30208,SUP221,WH031,High
ORD30209,SUP160,WH031,Low
ORD30210,SUP024,WH045,High
ORD30211,SUP279,WH038,Medium
ORD30212,SUP300,WH004,Low
ORD30213,SUP290,WH026,Medium
ORD30214,SUP136,WH023,Low
ORD30215,SUP101,WH027,High
ORD30216,SUP297,WH013,Low
ORD30217,SUP257,WH041,Medium
ORD30218,SUP181,WH027,Low
ORD30219,SUP040,WH040,Medium
ORD30220,SUP123,WH042,Medium
ORD30221,SUP060,WH008,Medium
ORD30222,SUP007,WH013,Low
ORD30223,SUP184,WH036,Medium
ORD30224,SUP022,WH030,Low
ORD30225,SUP282,WH042,Medium
ORD30226,SUP090,WH038,Medium
ORD30227,SUP138,WH034,Medium
ORD30228,SUP088,WH047,Medium
ORD30229,SUP247,WH003,Medium
ORD30230,SUP281,WH031,Low
ORD30231,SUP229,WH022,Low
ORD30232,SUP110,WH025,Medium
ORD30233,SUP123,WH035,Medium
ORD30234,SUP286,WH009,Low
ORD30235,SUP166,WH034,Medium
ORD30236,SUP031,WH045,Low
ORD30237,SUP101,WH006,Low
ORD30238,SUP031,WH049,Low
ORD30239,SUP063,WH040,Medium
ORD30240,SUP166,WH012,High
ORD30241,SUP102,WH004,High
ORD30242,SUP266,WH012,High
ORD30243,SUP076,WH023,Low
ORD30244,SUP128,WH003,Low
ORD30245,SUP126,WH009,Low
ORD30246,SUP046,WH019,High
ORD30247,SUP297,WH047,Medium
ORD30248,SUP133,WH014,Medium
ORD30249,SUP006,WH009,Low
ORD30250,SUP280,WH022,High
ORD30251,SUP269,WH033,High
ORD30252,SUP048,WH036,High
ORD30253,SUP203,WH044,Medium
ORD30254,SUP281,WH010,High
ORD30255,SUP025,WH048,Low
ORD30256,SUP202,WH027,Medium
ORD30257,SUP188,WH047,Medium
ORD30258,SUP148,WH038,Low
ORD30259,SUP045,WH016,High
ORD30260,SUP128,WH037,Low
ORD30261,SUP217,WH003,Low
ORD30262,SUP223,WH022,Medium
ORD30263,SUP107,WH024,Medium
ORD30264,SUP201,WH024,Low
ORD30265,SUP008,WH001,Low
ORD30266,SUP250,WH036,Medium
ORD30267,SUP137,WH014,High
ORD30268,SUP149,WH046,Low
ORD30269,SUP136,WH025,Medium
ORD30270,SUP291,WH004,Low
ORD30271,SUP198,WH023,Low
ORD30272,SUP200,WH049,Medium
ORD30273,SUP056,WH027,Medium
ORD30274,SUP300,WH046,Low
ORD30275,SUP112,WH044,Low
ORD30276,SUP005,WH041,Low
ORD30277,SUP246,WH049,High
ORD30278,SUP104,WH030,Medium
ORD30279,SUP101,WH015,Low
ORD30280,SUP170,WH032,High
ORD30281,SUP119,WH010,Medium
ORD30282,SUP167,WH010,Medium
ORD30283,SUP280,WH015,Medium
ORD30284,SUP136,WH007,Low
ORD30285,SUP180,WH006,High
ORD30286,SUP205,WH006,Medium
ORD30287,SUP214,WH030,Low
ORD30288,SUP074,WH042,High
ORD30289,SUP136,WH019,Medium
ORD30290,SUP296,WH033,Medium
ORD30291,SUP005,WH047,Medium
ORD30292,SUP036,WH046,High
ORD30293,SUP015,WH042,High
ORD30294,SUP265,WH026,High
ORD30295,SUP212,WH029,Medium
ORD30296,SUP193,WH007,Low
ORD30297,SUP269,WH004,Low
ORD30298,SUP245,WH003,Low
ORD30299,SUP005,WH007,Medium
ORD30300,SUP001,WH001,Medium
ORD30301,SUP205,WH001,High
ORD30302,SUP077,WH007,High
ORD30303,SUP209,WH027,Medium
ORD30304,SUP063,WH050,High
ORD30305,SUP034,WH019,Low
ORD30306,SUP228,WH011,Low
ORD30307,SUP090,WH025,Medium
ORD30308,SUP139,WH004,Low
ORD30309,SUP057,WH011,Low
ORD30310,SUP254,WH029,Low
ORD30311,SUP082,WH046,Low
ORD30312,SUP073,WH007,High
ORD30313,SUP289,WH038,High
ORD30314,SUP079,WH027,Low
ORD30315,SUP165,WH005,High
ORD30316,SUP206,WH007,High
ORD30317,SUP231,WH046,Medium
ORD30318,SUP210,WH026,High
ORD30319,SUP044,WH026,Medium
