Transport_ID,Shipment_ID,Transport_Mode,Route_Distance,Fuel_Cost
TR29521,SHIP29521,Air,2271,56237.73
TR29522,SHIP29522,Truck,981,12304.0
TR29523,SHIP29523,Truck,466,4734.91
TR29524,SHIP29524,Ship,2478,5936.67
TR29525,SHIP29525,Truck,253,3056.14
TR29526,SHIP29526,Ship,1479,3599.17
TR29527,SHIP29527,Rail,1069,5036.33
TR29528,SHIP29528,Air,3128,95685.26
TR29529,SHIP29529,Rail,2253,14852.82
TR29530,SHIP29530,Rail,875,5399.37
TR29531,SHIP29531,Truck,993,11373.66
TR29532,SHIP29532,Rail,320,1636.26
TR29533,SHIP29533,Rail,1419,7537.64
TR29534,SHIP29534,Rail,1764,10636.4
TR29535,SHIP29535,Air,4201,145044.65
TR29536,SHIP29536,Rail,1840,7686.91
TR29537,SHIP29537,Rail,2018,11818.85
TR29538,SHIP29538,Rail,805,3669.73
TR29539,SHIP29539,Rail,798,3890.85
TR29540,SHIP29540,Truck,1103,14280.61
TR29541,SHIP29541,Truck,339,3607.07
TR29542,SHIP29542,Air,3534,117030.2
TR29543,SHIP29543,Rail,1652,9713.74
TR29544,SHIP29544,Air,2545,74670.31
TR29545,SHIP29545,Truck,452,5099.3
TR29546,SHIP29546,Air,2675,62917.06
TR29547,SHIP29547,Rail,1530,7271.7
TR29548,SHIP29548,Air,2297,56494.59
TR29549,SHIP29549,Rail,2114,13413.02
TR29550,SHIP29550,Truck,377,4803.81
TR29551,SHIP29551,Rail,1724,7841.39
TR29552,SHIP29552,Truck,1178,12809.09
TR29553,SHIP29553,Rail,2252,11019.06
TR29554,SHIP29554,Truck,1025,12340.74
TR29555,SHIP29555,Air,2740,75645.15
TR29556,SHIP29556,Air,3481,92505.03
TR29557,SHIP29557,Rail,1807,7421.53
TR29558,SHIP29558,Rail,1675,10884.27
TR29559,SHIP29559,Rail,1016,6178.16
TR29560,SHIP29560,Rail,497,3433.69
TR29561,SHIP29561,Rail,1750,9309.42
TR29562,SHIP29562,Truck,147,1810.73
TR29563,SHIP29563,Truck,930,10232.01
TR29564,SHIP29564,Rail,696,4804.22
TR29565,SHIP29565,Truck,605,7341.21
TR29566,SHIP29566,Ship,2953,13222.65
TR29567,SHIP29567,Truck,777,7540.65
TR29568,SHIP29568,Rail,1566,9613.7
TR29569,SHIP29569,Ship,4434,17025.48
TR29570,SHIP29570,Rail,1152,5885.71
TR29571,SHIP29571,Ship,2565,11218.9
TR29572,SHIP29572,Rail,994,5434.93
TR29573,SHIP29573,Truck,138,1586.73
TR29574,SHIP29574,Rail,2057,10729.13
TR29575,SHIP29575,Truck,368,4697.56
TR29576,SHIP29576,Truck,347,3555.03
TR29577,SHIP29577,Rail,825,5250.74
TR29578,SHIP29578,Truck,791,7200.32
TR29579,SHIP29579,Ship,2522,10057.65
TR29580,SHIP29580,Ship,5565,18136.56
TR29581,SHIP29581,Truck,824,9056.37
TR29582,SHIP29582,Air,2474,72668.42
TR29583,SHIP29583,Truck,981,9179.41
TR29584,SHIP29584,Truck,346,3796.85
TR29585,SHIP29585,Ship,4317,8840.81
TR29586,SHIP29586,Rail,434,2500.27
TR29587,SHIP29587,Truck,80,738.21
TR29588,SHIP29588,Truck,1107,12560.42
TR29589,SHIP29589,Truck,546,6268.34
TR29590,SHIP29590,Truck,902,8611.81
TR29591,SHIP29591,Rail,1565,10395.72
TR29592,SHIP29592,Rail,985,4277.5
TR29593,SHIP29593,Truck,240,2725.14
TR29594,SHIP29594,Truck,994,9905.48
TR29595,SHIP29595,Truck,288,2641.12
TR29596,SHIP29596,Truck,855,8320.2
TR29597,SHIP29597,Truck,205,2206.19
TR29598,SHIP29598,Air,952,26433.03
TR29599,SHIP29599,Truck,341,3215.89
TR29600,SHIP29600,Truck,100,1295.46
TR29601,SHIP29601,Truck,713,8984.98
TR29602,SHIP29602,Truck,803,9120.76
TR29603,SHIP29603,Air,3813,89914.66
TR29604,SHIP29604,Rail,951,3957.86
TR29605,SHIP29605,Rail,725,4249.29
TR29606,SHIP29606,Rail,1507,6567.87
TR29607,SHIP29607,Rail,2177,14968.81
TR29608,SHIP29608,Truck,1198,15078.5
TR29609,SHIP29609,Ship,5073,21638.72
TR29610,SHIP29610,Rail,1793,12512.3
TR29611,SHIP29611,Truck,450,5089.04
TR29612,SHIP29612,Air,1904,56800.39
TR29613,SHIP29613,Truck,1055,13382.96
TR29614,SHIP29614,Truck,727,9321.27
TR29615,SHIP29615,Ship,6932,13896.86
TR29616,SHIP29616,Truck,405,4802.26
TR29617,SHIP29617,Ship,3546,14308.61
TR29618,SHIP29618,Air,3002,81997.83
TR29619,SHIP29619,Ship,1788,5390.16
TR29620,SHIP29620,Truck,997,11251.83
TR29621,SHIP29621,Truck,382,4882.35
TR29622,SHIP29622,Ship,1121,4486.14
TR29623,SHIP29623,Rail,1157,7137.18
TR29624,SHIP29624,Rail,535,2993.73
TR29625,SHIP29625,Truck,195,2183.24
TR29626,SHIP29626,Rail,617,3875.82
TR29627,SHIP29627,Truck,1078,13330.97
TR29628,SHIP29628,Air,3483,86226.38
TR29629,SHIP29629,Truck,1187,14547.69
TR29630,SHIP29630,Air,4466,153645.51
TR29631,SHIP29631,Ship,5711,12671.25
TR29632,SHIP29632,Truck,683,6192.05
TR29633,SHIP29633,Truck,976,9048.81
TR29634,SHIP29634,Truck,757,8416.62
TR29635,SHIP29635,Truck,655,8443.01
TR29636,SHIP29636,Truck,1047,11215.01
TR29637,SHIP29637,Rail,1577,6549.43
TR29638,SHIP29638,Truck,457,5349.61
TR29639,SHIP29639,Truck,668,7899.44
TR29640,SHIP29640,Rail,1980,13039.02
TR29641,SHIP29641,Air,3636,109198.96
TR29642,SHIP29642,Rail,816,4761.07
TR29643,SHIP29643,Rail,995,5232.22
TR29644,SHIP29644,Air,2580,90050.18
TR29645,SHIP29645,Rail,442,2043.28
TR29646,SHIP29646,Truck,1033,11723.7
TR29647,SHIP29647,Ship,1447,6772.73
TR29648,SHIP29648,Rail,1356,6325.43
TR29649,SHIP29649,Rail,1623,8667.41
TR29650,SHIP29650,Truck,540,6435.92
TR29651,SHIP29651,Ship,3400,10370.87
TR29652,SHIP29652,Ship,3861,10174.1
TR29653,SHIP29653,Truck,176,2003.18
TR29654,SHIP29654,Truck,493,5698.69
TR29655,SHIP29655,Rail,1041,5615.42
TR29656,SHIP29656,Truck,116,1125.38
TR29657,SHIP29657,Truck,378,4525.5
TR29658,SHIP29658,Rail,1969,8187.65
TR29659,SHIP29659,Truck,604,5655.54
TR29660,SHIP29660,Ship,1762,6630.08
TR29661,SHIP29661,Truck,628,7114.83
TR29662,SHIP29662,Rail,1512,8423.55
TR29663,SHIP29663,Rail,1688,8321.29
TR29664,SHIP29664,Truck,1027,12685.77
TR29665,SHIP29665,Truck,983,12609.48
TR29666,SHIP29666,Rail,899,5343.81
TR29667,SHIP29667,Ship,2564,9625.86
TR29668,SHIP29668,Air,1392,46357.95
TR29669,SHIP29669,Air,3322,112779.78
TR29670,SHIP29670,Rail,1217,8151.3
TR29671,SHIP29671,Rail,768,4053.51
TR29672,SHIP29672,Air,3181,79441.34
TR29673,SHIP29673,Truck,373,4707.18
TR29674,SHIP29674,Air,1249,31966.7
TR29675,SHIP29675,Air,2112,55920.22
TR29676,SHIP29676,Truck,463,5785.57
TR29677,SHIP29677,Truck,762,8275.0
TR29678,SHIP29678,Truck,847,10220.92
TR29679,SHIP29679,Truck,420,5317.48
TR29680,SHIP29680,Truck,744,9241.19
TR29681,SHIP29681,Truck,598,6560.09
TR29682,SHIP29682,Rail,2239,13300.75
TR29683,SHIP29683,Truck,962,10534.8
TR29684,SHIP29684,Air,4971,117738.43
TR29685,SHIP29685,Ship,1965,5329.43
TR29686,SHIP29686,Truck,162,2043.94
TR29687,SHIP29687,Truck,706,7394.95
TR29688,SHIP29688,Rail,797,3457.45
TR29689,SHIP29689,Ship,1556,5202.01
TR29690,SHIP29690,Truck,156,1512.37
TR29691,SHIP29691,Rail,1747,9657.36
TR29692,SHIP29692,Rail,1211,5563.37
TR29693,SHIP29693,Truck,483,5492.03
TR29694,SHIP29694,Ship,5708,12918.13
TR29695,SHIP29695,Rail,2308,10614.77
TR29696,SHIP29696,Ship,4158,20068.59
TR29697,SHIP29697,Ship,1261,5675.15
TR29698,SHIP29698,Ship,3302,12624.36
TR29699,SHIP29699,Truck,450,4060.32
TR29700,SHIP29700,Air,4374,121051.81
TR29701,SHIP29701,Rail,2379,10411.67
TR29702,SHIP29702,Truck,770,8415.95
TR29703,SHIP29703,Truck,614,6128.69
TR29704,SHIP29704,Truck,476,4305.39
TR29705,SHIP29705,Truck,977,10777.1
TR29706,SHIP29706,Truck,282,3420.23
TR29707,SHIP29707,Rail,1711,10698.58
TR29708,SHIP29708,Rail,1205,5416.03
TR29709,SHIP29709,Truck,819,9562.82
TR29710,SHIP29710,Ship,4191,16254.16
TR29711,SHIP29711,Rail,2316,15043.52
TR29712,SHIP29712,Truck,1031,10583.98
TR29713,SHIP29713,Rail,1313,5948.51
TR29714,SHIP29714,Rail,1212,8346.35
TR29715,SHIP29715,Ship,5341,19593.98
TR29716,SHIP29716,Air,3419,77314.11
TR29717,SHIP29717,Ship,6542,18023.59
TR29718,SHIP29718,Ship,3563,7760.64
TR29719,SHIP29719,Truck,476,6051.44
TR29720,SHIP29720,Air,4256,143263.01
TR29721,SHIP29721,Ship,1777,4570.9
TR29722,SHIP29722,Truck,1112,12326.19
TR29723,SHIP29723,Truck,333,3070.16
TR29724,SHIP29724,Rail,468,2695.63
TR29725,SHIP29725,Truck,514,6161.71
TR29726,SHIP29726,Truck,252,2948.31
TR29727,SHIP29727,Rail,2473,15059.42
TR29728,SHIP29728,Air,1262,39496.04
TR29729,SHIP29729,Ship,1417,5654.72
TR29730,SHIP29730,Truck,814,7443.0
TR29731,SHIP29731,Rail,442,2234.46
TR29732,SHIP29732,Truck,871,9327.48
TR29733,SHIP29733,Rail,1837,8122.39
TR29734,SHIP29734,Truck,923,9584.43
TR29735,SHIP29735,Rail,1731,10956.22
TR29736,SHIP29736,Rail,798,3292.91
TR29737,SHIP29737,Rail,2398,11200.71
TR29738,SHIP29738,Rail,785,5023.1
TR29739,SHIP29739,Rail,791,3902.88
TR29740,SHIP29740,Ship,1112,2683.15
TR29741,SHIP29741,Truck,714,6496.95
TR29742,SHIP29742,Rail,1172,8043.75
TR29743,SHIP29743,Ship,2821,13483.57
TR29744,SHIP29744,Rail,1465,7689.88
TR29745,SHIP29745,Truck,349,4288.56
TR29746,SHIP29746,Ship,3413,14956.8
TR29747,SHIP29747,Truck,326,3607.49
TR29748,SHIP29748,Truck,438,4381.82
TR29749,SHIP29749,Truck,278,2791.79
TR29750,SHIP29750,Ship,4814,19806.02
TR29751,SHIP29751,Air,3239,87585.0
TR29752,SHIP29752,Truck,594,5880.71
TR29753,SHIP29753,Truck,398,4902.58
TR29754,SHIP29754,Truck,266,2836.84
TR29755,SHIP29755,Truck,752,8416.83
TR29756,SHIP29756,Truck,1163,10829.2
TR29757,SHIP29757,Truck,1138,13579.99
TR29758,SHIP29758,Rail,611,4086.91
TR29759,SHIP29759,Rail,900,5007.51
TR29760,SHIP29760,Ship,3142,11033.94
TR29761,SHIP29761,Ship,3304,12942.65
TR29762,SHIP29762,Rail,1044,4949.0
TR29763,SHIP29763,Truck,798,8098.58
TR29764,SHIP29764,Truck,1102,10196.81
TR29765,SHIP29765,Rail,422,1954.29
TR29766,SHIP29766,Truck,375,3671.6
TR29767,SHIP29767,Truck,695,8249.95
TR29768,SHIP29768,Truck,886,10695.08
TR29769,SHIP29769,Air,3770,111193.79
TR29770,SHIP29770,Rail,705,4100.6
TR29771,SHIP29771,Rail,2070,9703.95
TR29772,SHIP29772,Truck,56,685.88
TR29773,SHIP29773,Ship,2884,8908.91
TR29774,SHIP29774,Air,3091,93252.49
TR29775,SHIP29775,Truck,102,1316.9
TR29776,SHIP29776,Air,2750,86257.44
TR29777,SHIP29777,Truck,880,11320.45
TR29778,SHIP29778,Truck,1158,11601.17
TR29779,SHIP29779,Air,2354,64066.46
TR29780,SHIP29780,Air,3980,122950.53
TR29781,SHIP29781,Truck,608,7512.34
TR29782,SHIP29782,Rail,2279,14324.29
TR29783,SHIP29783,Truck,583,5279.91
TR29784,SHIP29784,Truck,95,1003.97
TR29785,SHIP29785,Rail,556,2672.87
TR29786,SHIP29786,Truck,710,7231.02
TR29787,SHIP29787,Truck,672,7666.12
TR29788,SHIP29788,Truck,1142,12465.05
TR29789,SHIP29789,Rail,911,4559.13
TR29790,SHIP29790,Rail,2469,16060.47
TR29791,SHIP29791,Air,2775,61994.48
TR29792,SHIP29792,Air,1141,33661.42
TR29793,SHIP29793,Ship,5814,14018.73
TR29794,SHIP29794,Truck,311,3624.64
TR29795,SHIP29795,Air,1316,34083.18
TR29796,SHIP29796,Rail,1976,8359.86
TR29797,SHIP29797,Truck,940,11427.38
TR29798,SHIP29798,Ship,2189,5088.62
TR29799,SHIP29799,Truck,432,5557.63
TR29800,SHIP29800,Ship,2214,5773.65
TR29801,SHIP29801,Ship,5161,19769.2
TR29802,SHIP29802,Truck,808,10119.94
TR29803,SHIP29803,Truck,169,2124.37
TR29804,SHIP29804,Rail,712,3216.07
TR29805,SHIP29805,Truck,921,11428.69
TR29806,SHIP29806,Air,2089,65091.02
TR29807,SHIP29807,Truck,766,9395.25
TR29808,SHIP29808,Rail,1637,11328.99
TR29809,SHIP29809,Air,4710,143135.04
TR29810,SHIP29810,Truck,1105,13350.96
TR29811,SHIP29811,Rail,927,3875.78
TR29812,SHIP29812,Truck,401,4500.07
TR29813,SHIP29813,Truck,124,1303.25
TR29814,SHIP29814,Ship,6753,14449.34
TR29815,SHIP29815,Truck,496,6321.41
TR29816,SHIP29816,Air,1624,42293.63
TR29817,SHIP29817,Truck,88,1125.62
TR29818,SHIP29818,Truck,139,1331.84
TR29819,SHIP29819,Truck,711,7414.74
TR29820,SHIP29820,Truck,618,7487.06
TR29821,SHIP29821,Truck,862,9440.56
TR29822,SHIP29822,Truck,1106,13341.62
TR29823,SHIP29823,Rail,2083,12529.41
TR29824,SHIP29824,Rail,725,4757.66
TR29825,SHIP29825,Air,1392,33001.75
TR29826,SHIP29826,Truck,154,1575.36
TR29827,SHIP29827,Truck,332,3497.04
TR29828,SHIP29828,Air,1725,49883.16
TR29829,SHIP29829,Ship,3283,14946.87
TR29830,SHIP29830,Truck,339,3959.3
TR29831,SHIP29831,Ship,6905,23085.6
TR29832,SHIP29832,Rail,1949,9932.21
TR29833,SHIP29833,Air,2126,52044.8
TR29834,SHIP29834,Ship,6298,20686.39
TR29835,SHIP29835,Truck,1084,13852.94
TR29836,SHIP29836,Truck,1074,13596.05
TR29837,SHIP29837,Rail,1591,6750.09
TR29838,SHIP29838,Rail,1998,11581.35
TR29839,SHIP29839,Truck,644,6592.12
TR29840,SHIP29840,Truck,439,4876.65
TR29841,SHIP29841,Air,960,21677.63
TR29842,SHIP29842,Air,3212,93383.69
TR29843,SHIP29843,Truck,199,2445.17
TR29844,SHIP29844,Rail,1508,8371.79
TR29845,SHIP29845,Air,1724,44045.34
TR29846,SHIP29846,Truck,119,1107.97
TR29847,SHIP29847,Truck,457,4231.4
TR29848,SHIP29848,Truck,1086,12851.5
TR29849,SHIP29849,Ship,3241,13373.5
TR29850,SHIP29850,Truck,621,7686.59
TR29851,SHIP29851,Rail,905,4442.74
TR29852,SHIP29852,Truck,881,8356.8
TR29853,SHIP29853,Rail,759,3582.3
TR29854,SHIP29854,Truck,1154,10804.84
TR29855,SHIP29855,Air,4205,106850.13
TR29856,SHIP29856,Truck,411,4992.48
TR29857,SHIP29857,Ship,1716,3676.23
TR29858,SHIP29858,Truck,633,7370.08
TR29859,SHIP29859,Ship,2562,10099.01
TR29860,SHIP29860,Air,819,24424.1
TR29861,SHIP29861,Truck,969,11992.2
TR29862,SHIP29862,Air,4154,123753.61
TR29863,SHIP29863,Rail,639,4038.71
TR29864,SHIP29864,Ship,1958,5995.62
TR29865,SHIP29865,Ship,5424,13334.61
TR29866,SHIP29866,Ship,3322,10408.53
TR29867,SHIP29867,Air,2343,54904.74
TR29868,SHIP29868,Air,1204,33177.65
TR29869,SHIP29869,Truck,786,7850.0
TR29870,SHIP29870,Truck,769,9397.35
TR29871,SHIP29871,Truck,1179,15105.44
TR29872,SHIP29872,Air,2760,86671.93
TR29873,SHIP29873,Truck,557,5559.61
TR29874,SHIP29874,Ship,1633,8148.81
TR29875,SHIP29875,Rail,2235,12183.77
TR29876,SHIP29876,Air,1029,23329.97
TR29877,SHIP29877,Air,3597,92154.29
TR29878,SHIP29878,Truck,1004,9967.39
TR29879,SHIP29879,Truck,615,6871.0
TR29880,SHIP29880,Truck,476,5467.78
TR29881,SHIP29881,Rail,987,5057.96
TR29882,SHIP29882,Rail,740,3456.95
TR29883,SHIP29883,Truck,936,10696.39
TR29884,SHIP29884,Truck,541,6681.65
TR29885,SHIP29885,Truck,966,11987.74
TR29886,SHIP29886,Ship,5812,24150.93
TR29887,SHIP29887,Truck,1116,10543.62
TR29888,SHIP29888,Air,1739,44093.89
TR29889,SHIP29889,Truck,58,570.27
TR29890,SHIP29890,Truck,829,10062.65
TR29891,SHIP29891,Truck,127,1475.4
TR29892,SHIP29892,Air,1681,53827.26
TR29893,SHIP29893,Rail,2168,13233.83
TR29894,SHIP29894,Rail,1933,13319.09
TR29895,SHIP29895,Truck,236,2325.99
TR29896,SHIP29896,Ship,4540,16425.22
TR29897,SHIP29897,Truck,720,7546.1
TR29898,SHIP29898,Truck,393,4945.39
TR29899,SHIP29899,Air,1887,57871.68
TR29900,SHIP29900,Rail,1682,6957.82
TR29901,SHIP29901,Rail,2492,16350.72
TR29902,SHIP29902,Truck,722,7055.28
TR29903,SHIP29903,Truck,890,10112.15
TR29904,SHIP29904,Ship,6805,21653.5
TR29905,SHIP29905,Rail,519,3406.37
TR29906,SHIP29906,Ship,1379,4126.29
TR29907,SHIP29907,Rail,1817,11404.45
TR29908,SHIP29908,Truck,532,6133.83
TR29909,SHIP29909,Air,3320,94723.58
TR29910,SHIP29910,Rail,1440,9246.38
TR29911,SHIP29911,Air,3028,84622.61
TR29912,SHIP29912,Ship,2868,7351.99
TR29913,SHIP29913,Air,4064,115771.19
TR29914,SHIP29914,Air,3638,91875.8
TR29915,SHIP29915,Ship,5473,11975.08
TR29916,SHIP29916,Truck,856,9714.22
TR29917,SHIP29917,Truck,639,6230.34
TR29918,SHIP29918,Rail,2069,12204.53
TR29919,SHIP29919,Truck,565,5947.27
TR29920,SHIP29920,Ship,1494,3941.97
TR29921,SHIP29921,Truck,302,3749.45
TR29922,SHIP29922,Truck,142,1686.45
TR29923,SHIP29923,Truck,589,7654.77
TR29924,SHIP29924,Truck,811,10084.44
TR29925,SHIP29925,Truck,383,3866.36
TR29926,SHIP29926,Truck,919,10864.28
TR29927,SHIP29927,Truck,1066,11499.82
TR29928,SHIP29928,Rail,1222,5205.29
TR29929,SHIP29929,Truck,979,10911.17
TR29930,SHIP29930,Ship,1989,4408.22
TR29931,SHIP29931,Rail,1825,11400.06
TR29932,SHIP29932,Ship,4865,22657.39
TR29933,SHIP29933,Truck,596,7544.11
TR29934,SHIP29934,Rail,1607,10222.59
TR29935,SHIP29935,Truck,802,9576.34
TR29936,SHIP29936,Ship,2258,10642.36
TR29937,SHIP29937,Ship,5559,24173.88
TR29938,SHIP29938,Rail,761,4002.12
TR29939,SHIP29939,Truck,1083,11863.33
TR29940,SHIP29940,Rail,380,2649.36
TR29941,SHIP29941,Rail,1789,7805.9
TR29942,SHIP29942,Truck,1049,12336.19
TR29943,SHIP29943,Ship,6503,29232.26
TR29944,SHIP29944,Truck,646,7292.31
TR29945,SHIP29945,Truck,365,3339.55
TR29946,SHIP29946,Air,1753,49100.94
TR29947,SHIP29947,Air,4830,125188.26
TR29948,SHIP29948,Truck,1113,13907.44
TR29949,SHIP29949,Truck,1120,12443.62
TR29950,SHIP29950,Air,2819,98145.98
TR29951,SHIP29951,Air,4520,120920.46
TR29952,SHIP29952,Rail,381,1715.5
TR29953,SHIP29953,Rail,2178,13220.79
TR29954,SHIP29954,Truck,680,8820.64
TR29955,SHIP29955,Ship,4078,20142.03
TR29956,SHIP29956,Rail,1194,4933.84
TR29957,SHIP29957,Truck,747,7405.34
TR29958,SHIP29958,Truck,106,1269.5
TR29959,SHIP29959,Truck,79,961.7
TR29960,SHIP29960,Rail,497,2734.55
TR29961,SHIP29961,Truck,77,902.37
TR29962,SHIP29962,Rail,1149,6773.3
TR29963,SHIP29963,Air,2804,87881.64
TR29964,SHIP29964,Ship,1645,4848.77
TR29965,SHIP29965,Air,3435,81380.94
TR29966,SHIP29966,Rail,565,2276.4
TR29967,SHIP29967,Air,4295,134937.77
TR29968,SHIP29968,Truck,414,4302.1
TR29969,SHIP29969,Ship,5403,12509.93
TR29970,SHIP29970,Truck,544,6517.96
TR29971,SHIP29971,Truck,1059,12180.38
TR29972,SHIP29972,Ship,3153,15448.84
TR29973,SHIP29973,Truck,321,3912.13
TR29974,SHIP29974,Truck,282,3417.54
TR29975,SHIP29975,Air,1674,50646.82
TR29976,SHIP29976,Rail,1925,8254.79
TR29977,SHIP29977,Ship,6930,21152.34
TR29978,SHIP29978,Truck,187,2050.25
TR29979,SHIP29979,Truck,855,10451.2
TR29980,SHIP29980,Rail,810,3848.09
TR29981,SHIP29981,Air,4575,104717.71
TR29982,SHIP29982,Rail,1975,13711.53
TR29983,SHIP29983,Truck,399,3638.05
TR29984,SHIP29984,Rail,2315,13295.9
TR29985,SHIP29985,Truck,680,8568.68
TR29986,SHIP29986,Rail,328,2016.66
TR29987,SHIP29987,Truck,459,4581.06
TR29988,SHIP29988,Truck,982,10521.44
TR29989,SHIP29989,Truck,1026,13216.7
TR29990,SHIP29990,Air,1457,40383.52
TR29991,SHIP29991,Rail,995,5247.49
TR29992,SHIP29992,Rail,361,2501.31
TR29993,SHIP29993,Rail,2248,13777.04
TR29994,SHIP29994,Ship,2256,7800.52
TR29995,SHIP29995,Truck,1045,11222.26
TR29996,SHIP29996,Truck,391,3611.58
TR29997,SHIP29997,Rail,1210,6897.39
TR29998,SHIP29998,Truck,346,4313.1
TR29999,SHIP29999,Truck,263,2761.19
TR30000,SHIP30000,Truck,209,2037.11
TR30001,SHIP30001,Rail,703,3843.46
TR30002,SHIP30002,Truck,407,4459.35
TR30003,SHIP30003,Ship,3077,12252.7
TR30004,SHIP30004,Ship,2685,5371.75
TR30005,SHIP30005,Air,3494,90447.88
TR30006,SHIP30006,Air,4334,139106.05
TR30007,SHIP30007,Rail,2308,12443.06
TR30008,SHIP30008,Air,4683,137980.09
TR30009,SHIP30009,Rail,2056,12772.68
TR30010,SHIP30010,Rail,2401,9610.09
TR30011,SHIP30011,Ship,4576,19036.95
TR30012,SHIP30012,Air,3180,98488.21
TR30013,SHIP30013,Truck,1097,12704.17
TR30014,SHIP30014,Truck,988,9723.13
TR30015,SHIP30015,Truck,114,1200.38
TR30016,SHIP30016,Truck,592,7088.77
TR30017,SHIP30017,Truck,1111,10596.63
TR30018,SHIP30018,Rail,1234,6938.11
TR30019,SHIP30019,Ship,5188,11120.09
TR30020,SHIP30020,Rail,837,4236.47
TR30021,SHIP30021,Air,4543,119654.24
TR30022,SHIP30022,Rail,1722,8832.25
TR30023,SHIP30023,Air,3582,113877.38
TR30024,SHIP30024,Truck,1122,13438.73
TR30025,SHIP30025,Rail,2150,11294.08
TR30026,SHIP30026,Truck,433,4828.56
TR30027,SHIP30027,Rail,1955,12306.92
TR30028,SHIP30028,Truck,858,7731.78
TR30029,SHIP30029,Ship,5516,20267.77
TR30030,SHIP30030,Ship,1466,4947.35
TR30031,SHIP30031,Truck,1102,11737.6
TR30032,SHIP30032,Air,4250,99932.4
TR30033,SHIP30033,Ship,6703,30380.91
TR30034,SHIP30034,Truck,862,9856.1
TR30035,SHIP30035,Ship,5166,12823.45
TR30036,SHIP30036,Truck,260,3310.38
TR30037,SHIP30037,Rail,2208,13160.87
TR30038,SHIP30038,Truck,846,9231.46
TR30039,SHIP30039,Ship,1221,4437.53
TR30040,SHIP30040,Truck,392,3681.3
TR30041,SHIP30041,Truck,463,6002.59
TR30042,SHIP30042,Truck,828,10202.5
TR30043,SHIP30043,Truck,697,6840.51
TR30044,SHIP30044,Truck,557,5856.85
TR30045,SHIP30045,Truck,387,3516.5
TR30046,SHIP30046,Rail,676,4186.97
TR30047,SHIP30047,Air,4875,161818.8
TR30048,SHIP30048,Ship,2176,5376.31
TR30049,SHIP30049,Truck,499,5966.74
TR30050,SHIP30050,Air,2069,61668.33
TR30051,SHIP30051,Ship,3427,7245.93
TR30052,SHIP30052,Truck,391,4686.83
TR30053,SHIP30053,Truck,472,4745.45
TR30054,SHIP30054,Truck,917,10594.92
TR30055,SHIP30055,Truck,694,6409.17
TR30056,SHIP30056,Truck,1109,11713.68
TR30057,SHIP30057,Ship,3780,13362.24
TR30058,SHIP30058,Air,1511,38249.32
TR30059,SHIP30059,Rail,798,4274.66
TR30060,SHIP30060,Truck,594,6856.63
TR30061,SHIP30061,Truck,1073,12923.03
TR30062,SHIP30062,Rail,984,5712.08
TR30063,SHIP30063,Truck,99,1002.17
TR30064,SHIP30064,Truck,510,6068.6
TR30065,SHIP30065,Ship,3564,8792.09
TR30066,SHIP30066,Rail,916,4912.97
TR30067,SHIP30067,Air,3968,102781.23
TR30068,SHIP30068,Rail,420,2227.74
TR30069,SHIP30069,Truck,624,5819.16
TR30070,SHIP30070,Truck,322,3863.5
TR30071,SHIP30071,Truck,888,9208.31
TR30072,SHIP30072,Rail,760,4225.7
TR30073,SHIP30073,Truck,979,12404.5
TR30074,SHIP30074,Truck,148,1654.88
TR30075,SHIP30075,Truck,411,5186.54
TR30076,SHIP30076,Truck,898,9311.35
TR30077,SHIP30077,Truck,1012,9224.02
TR30078,SHIP30078,Ship,3835,17818.19
TR30079,SHIP30079,Truck,562,6451.52
TR30080,SHIP30080,Air,1140,33015.41
TR30081,SHIP30081,Truck,241,2792.42
TR30082,SHIP30082,Ship,2222,8393.6
TR30083,SHIP30083,Truck,852,10647.71
TR30084,SHIP30084,Rail,1034,6320.65
TR30085,SHIP30085,Truck,950,10310.87
TR30086,SHIP30086,Truck,627,7262.0
TR30087,SHIP30087,Truck,1135,12773.65
TR30088,SHIP30088,Ship,2040,5247.85
TR30089,SHIP30089,Truck,568,6644.96
TR30090,SHIP30090,Truck,763,6972.26
TR30091,SHIP30091,Air,1062,24627.86
TR30092,SHIP30092,Truck,277,3031.17
TR30093,SHIP30093,Ship,6440,20545.87
TR30094,SHIP30094,Rail,1490,7570.18
TR30095,SHIP30095,Ship,1110,4336.14
TR30096,SHIP30096,Truck,412,4476.44
TR30097,SHIP30097,Truck,701,8400.63
TR30098,SHIP30098,Rail,1248,6157.97
TR30099,SHIP30099,Truck,965,9497.67
TR30100,SHIP30100,Air,846,20079.27
TR30101,SHIP30101,Air,2410,68262.59
TR30102,SHIP30102,Truck,835,8980.91
TR30103,SHIP30103,Ship,6141,16849.67
TR30104,SHIP30104,Rail,1713,8790.72
TR30105,SHIP30105,Rail,2043,14223.8
TR30106,SHIP30106,Rail,1757,11866.54
TR30107,SHIP30107,Truck,103,1117.15
TR30108,SHIP30108,Rail,712,2966.44
TR30109,SHIP30109,Truck,204,2208.62
TR30110,SHIP30110,Air,4899,146201.16
TR30111,SHIP30111,Rail,1113,7235.44
TR30112,SHIP30112,Rail,1235,6917.13
TR30113,SHIP30113,Air,877,25194.4
TR30114,SHIP30114,Truck,565,5439.55
TR30115,SHIP30115,Truck,53,481.01
TR30116,SHIP30116,Truck,392,4780.11
TR30117,SHIP30117,Truck,70,788.02
