External_ID,Shipment_ID,Weather_Condition,Traffic_Level,Port_Congestion,Holiday_Flag
EXT26913,SHIP26913,Sunny,Medium,No,No
EXT26914,SHIP26914,Storm,Medium,No,No
EXT26915,SHIP26915,Sunny,Medium,No,No
EXT26916,SHIP26916,Cloudy,Low,No,No
EXT26917,SHIP26917,Storm,Low,No,No
EXT26918,SHIP26918,Cloudy,High,No,No
EXT26919,SHIP26919,Fog,Medium,No,No
EXT26920,SHIP26920,Cloudy,Low,No,No
EXT26921,SHIP26921,Sunny,High,No,No
EXT26922,SHIP26922,Sunny,Medium,No,No
EXT26923,SHIP26923,Sunny,High,No,No
EXT26924,SHIP26924,Rainy,Low,No,No
EXT26925,SHIP26925,Rainy,High,Yes,No
EXT26926,SHIP26926,Fog,Medium,Yes,No
EXT26927,SHIP26927,Cloudy,Low,No,No
EXT26928,SHIP26928,Rainy,Medium,No,No
EXT26929,SHIP26929,Cloudy,Medium,No,No
EXT26930,SHIP26930,Storm,Medium,No,No
EXT26931,SHIP26931,Rainy,Medium,No,No
EXT26932,SHIP26932,Sunny,Medium,Yes,No
EXT26933,SHIP26933,Storm,Low,No,No
EXT26934,SHIP26934,Sunny,Medium,No,No
EXT26935,SHIP26935,Fog,Low,Yes,No
EXT26936,SHIP26936,Sunny,Medium,No,No
EXT26937,SHIP26937,Cloudy,Medium,No,No
EXT26938,SHIP26938,Rainy,High,Yes,No
EXT26939,SHIP26939,Rainy,Low,No,Yes
EXT26940,SHIP26940,Fog,High,No,No
EXT26941,SHIP26941,Rainy,High,No,No
EXT26942,SHIP26942,Cloudy,Medium,No,No
EXT26943,SHIP26943,Sunny,Medium,No,No
EXT26944,SHIP26944,Rainy,Medium,No,No
EXT26945,SHIP26945,Rainy,Medium,No,No
EXT26946,SHIP26946,Sunny,Medium,No,No
EXT26947,SHIP26947,Rainy,Medium,No,No
EXT26948,SHIP26948,Sunny,Low,No,No
EXT26949,SHIP26949,Cloudy,High,No,No
EXT26950,SHIP26950,Rainy,Medium,No,No
EXT26951,SHIP26951,Sunny,High,Yes,No
EXT26952,SHIP26952,Rainy,Low,No,No
EXT26953,SHIP26953,Sunny,Medium,No,No
EXT26954,SHIP26954,Cloudy,High,No,No
EXT26955,SHIP26955,Storm,High,No,Yes
EXT26956,SHIP26956,Fog,Low,No,Yes
EXT26957,SHIP26957,Cloudy,Medium,No,No
EXT26958,SHIP26958,Sunny,High,No,Yes
EXT26959,SHIP26959,Rainy,Low,No,No
EXT26960,SHIP26960,Sunny,Medium,No,No
EXT26961,SHIP26961,Storm,High,No,No
EXT26962,SHIP26962,Fog,Medium,No,No
EXT26963,SHIP26963,Cloudy,Medium,No,No
EXT26964,SHIP26964,Sunny,Medium,No,No
EXT26965,SHIP26965,Sunny,Medium,No,No
EXT26966,SHIP26966,Sunny,High,No,No
EXT26967,SHIP26967,Sunny,Low,No,No
EXT26968,SHIP26968,Sunny,Medium,No,No
EXT26969,SHIP26969,Sunny,Medium,No,No
EXT26970,SHIP26970,Sunny,Low,No,No
EXT26971,SHIP26971,Cloudy,Medium,No,No
EXT26972,SHIP26972,Sunny,Low,No,No
EXT26973,SHIP26973,Rainy,High,No,No
EXT26974,SHIP26974,Sunny,High,No,No
EXT26975,SHIP26975,Sunny,Medium,No,No
EXT26976,SHIP26976,Rainy,Medium,No,No
EXT26977,SHIP26977,Cloudy,Low,Yes,No
EXT26978,SHIP26978,Sunny,High,Yes,No
EXT26979,SHIP26979,Cloudy,High,No,No
EXT26980,SHIP26980,Sunny,High,No,No
EXT26981,SHIP26981,Sunny,Low,No,No
EXT26982,SHIP26982,Sunny,High,Yes,No
EXT26983,SHIP26983,Cloudy,Medium,No,No
EXT26984,SHIP26984,Sunny,Low,No,Yes
EXT26985,SHIP26985,Cloudy,Medium,No,Yes
EXT26986,SHIP26986,Rainy,Medium,No,Yes
EXT26987,SHIP26987,Sunny,Medium,No,No
EXT26988,SHIP26988,Rainy,Medium,No,No
EXT26989,SHIP26989,Fog,High,No,No
EXT26990,SHIP26990,Cloudy,Medium,No,No
EXT26991,SHIP26991,Fog,High,No,No
EXT26992,SHIP26992,Rainy,Medium,Yes,No
EXT26993,SHIP26993,Rainy,Low,No,No
EXT26994,SHIP26994,Storm,Low,No,No
EXT26995,SHIP26995,Sunny,Medium,No,No
EXT26996,SHIP26996,Sunny,Medium,No,No
EXT26997,SHIP26997,Cloudy,Low,No,No
EXT26998,SHIP26998,Cloudy,Low,No,No
EXT26999,SHIP26999,Sunny,High,No,No
EXT27000,SHIP27000,Storm,Medium,No,No
EXT27001,SHIP27001,Sunny,High,No,No
EXT27002,SHIP27002,Sunny,Medium,No,No
EXT27003,SHIP27003,Sunny,Medium,No,Yes
EXT27004,SHIP27004,Sunny,Low,No,No
EXT27005,SHIP27005,Sunny,High,No,No
EXT27006,SHIP27006,Sunny,Medium,No,No
EXT27007,SHIP27007,Cloudy,Low,No,No
EXT27008,SHIP27008,Sunny,Medium,No,No
EXT27009,SHIP27009,Sunny,Low,No,No
EXT27010,SHIP27010,Sunny,Medium,No,No
EXT27011,SHIP27011,Sunny,High,No,No
EXT27012,SHIP27012,Rainy,Medium,No,No
EXT27013,SHIP27013,Cloudy,High,No,No
EXT27014,SHIP27014,Fog,Medium,No,No
EXT27015,SHIP27015,Rainy,Medium,No,No
EXT27016,SHIP27016,Rainy,High,No,No
EXT27017,SHIP27017,Sunny,Medium,No,No
EXT27018,SHIP27018,Sunny,Medium,No,No
EXT27019,SHIP27019,Sunny,Medium,No,No
EXT27020,SHIP27020,Rainy,Medium,No,No
EXT27021,SHIP27021,Rainy,High,No,Yes
EXT27022,SHIP27022,Rainy,Medium,No,No
EXT27023,SHIP27023,Sunny,Low,No,No
EXT27024,SHIP27024,Rainy,Medium,No,No
EXT27025,SHIP27025,Sunny,Low,No,No
EXT27026,SHIP27026,Fog,Medium,No,No
EXT27027,SHIP27027,Sunny,Low,No,No
EXT27028,SHIP27028,Rainy,Medium,No,No
EXT27029,SHIP27029,Sunny,Low,No,No
EXT27030,SHIP27030,Sunny,Low,No,No
EXT27031,SHIP27031,Rainy,Medium,No,No
EXT27032,SHIP27032,Cloudy,Medium,No,Yes
EXT27033,SHIP27033,Sunny,Low,No,No
EXT27034,SHIP27034,Sunny,Medium,No,No
EXT27035,SHIP27035,Fog,Medium,No,No
EXT27036,SHIP27036,Sunny,Medium,No,No
EXT27037,SHIP27037,Rainy,Medium,No,No
EXT27038,SHIP27038,Fog,Medium,No,No
EXT27039,SHIP27039,Storm,Medium,No,No
EXT27040,SHIP27040,Sunny,High,No,No
EXT27041,SHIP27041,Sunny,Medium,No,No
EXT27042,SHIP27042,Rainy,Low,No,No
EXT27043,SHIP27043,Storm,Medium,No,No
EXT27044,SHIP27044,Sunny,Low,No,No
EXT27045,SHIP27045,Cloudy,Low,No,No
EXT27046,SHIP27046,Cloudy,Low,No,No
EXT27047,SHIP27047,Rainy,Low,No,No
EXT27048,SHIP27048,Cloudy,Medium,No,No
EXT27049,SHIP27049,Rainy,Medium,No,No
EXT27050,SHIP27050,Cloudy,Low,No,No
EXT27051,SHIP27051,Cloudy,Medium,No,No
EXT27052,SHIP27052,Sunny,High,No,Yes
EXT27053,SHIP27053,Storm,Low,No,No
EXT27054,SHIP27054,Rainy,Low,No,No
EXT27055,SHIP27055,Storm,High,No,Yes
EXT27056,SHIP27056,Rainy,Medium,No,Yes
EXT27057,SHIP27057,Sunny,Low,No,No
EXT27058,SHIP27058,Rainy,High,No,No
EXT27059,SHIP27059,Cloudy,Low,No,No
EXT27060,SHIP27060,Sunny,Medium,No,No
EXT27061,SHIP27061,Fog,High,No,No
EXT27062,SHIP27062,Sunny,Medium,No,No
EXT27063,SHIP27063,Fog,Low,No,No
EXT27064,SHIP27064,Sunny,Medium,No,No
EXT27065,SHIP27065,Cloudy,Medium,No,No
EXT27066,SHIP27066,Storm,High,No,No
EXT27067,SHIP27067,Sunny,Medium,No,No
EXT27068,SHIP27068,Cloudy,Medium,No,No
EXT27069,SHIP27069,Sunny,High,No,No
EXT27070,SHIP27070,Sunny,Low,Yes,No
EXT27071,SHIP27071,Sunny,Medium,No,No
EXT27072,SHIP27072,Storm,High,No,No
EXT27073,SHIP27073,Cloudy,Medium,No,No
EXT27074,SHIP27074,Cloudy,Medium,No,No
EXT27075,SHIP27075,Rainy,Medium,No,No
EXT27076,SHIP27076,Storm,Low,No,No
EXT27077,SHIP27077,Sunny,Medium,No,No
EXT27078,SHIP27078,Fog,Medium,Yes,No
EXT27079,SHIP27079,Sunny,Medium,No,No
EXT27080,SHIP27080,Cloudy,Medium,No,No
EXT27081,SHIP27081,Rainy,Low,No,Yes
EXT27082,SHIP27082,Sunny,Medium,No,No
EXT27083,SHIP27083,Storm,High,No,No
EXT27084,SHIP27084,Cloudy,High,No,No
EXT27085,SHIP27085,Cloudy,Medium,Yes,No
EXT27086,SHIP27086,Cloudy,Medium,No,No
EXT27087,SHIP27087,Sunny,High,No,No
EXT27088,SHIP27088,Sunny,Medium,No,Yes
EXT27089,SHIP27089,Storm,Medium,No,Yes
EXT27090,SHIP27090,Cloudy,Medium,No,No
EXT27091,SHIP27091,Fog,Medium,No,No
EXT27092,SHIP27092,Sunny,Medium,No,No
EXT27093,SHIP27093,Sunny,High,No,No
EXT27094,SHIP27094,Sunny,High,No,No
EXT27095,SHIP27095,Rainy,High,No,No
EXT27096,SHIP27096,Rainy,Low,No,No
EXT27097,SHIP27097,Cloudy,High,No,No
EXT27098,SHIP27098,Fog,Medium,No,No
EXT27099,SHIP27099,Storm,Medium,No,No
EXT27100,SHIP27100,Fog,Medium,No,No
EXT27101,SHIP27101,Fog,Medium,No,No
EXT27102,SHIP27102,Rainy,Low,No,No
EXT27103,SHIP27103,Cloudy,High,No,No
EXT27104,SHIP27104,Rainy,Medium,No,No
EXT27105,SHIP27105,Rainy,Low,No,No
EXT27106,SHIP27106,Sunny,Medium,No,Yes
EXT27107,SHIP27107,Rainy,Medium,No,Yes
EXT27108,SHIP27108,Sunny,Low,No,No
EXT27109,SHIP27109,Cloudy,High,No,No
EXT27110,SHIP27110,Sunny,Medium,No,No
EXT27111,SHIP27111,Rainy,Medium,No,No
EXT27112,SHIP27112,Fog,Low,No,Yes
EXT27113,SHIP27113,Sunny,Low,No,No
EXT27114,SHIP27114,Sunny,High,No,No
EXT27115,SHIP27115,Storm,High,No,No
EXT27116,SHIP27116,Sunny,Medium,No,No
EXT27117,SHIP27117,Cloudy,High,No,No
EXT27118,SHIP27118,Sunny,Medium,No,No
EXT27119,SHIP27119,Sunny,Medium,No,No
EXT27120,SHIP27120,Storm,High,Yes,No
EXT27121,SHIP27121,Sunny,Medium,No,No
EXT27122,SHIP27122,Storm,Low,No,No
EXT27123,SHIP27123,Sunny,Medium,Yes,No
EXT27124,SHIP27124,Sunny,Low,No,No
EXT27125,SHIP27125,Sunny,Low,No,No
EXT27126,SHIP27126,Cloudy,High,No,No
EXT27127,SHIP27127,Cloudy,Medium,No,No
EXT27128,SHIP27128,Rainy,Medium,No,Yes
EXT27129,SHIP27129,Sunny,Low,No,No
EXT27130,SHIP27130,Cloudy,Low,No,No
EXT27131,SHIP27131,Sunny,Medium,Yes,No
EXT27132,SHIP27132,Cloudy,Medium,No,No
EXT27133,SHIP27133,Rainy,High,No,No
EXT27134,SHIP27134,Storm,Medium,Yes,No
EXT27135,SHIP27135,Sunny,Low,No,No
EXT27136,SHIP27136,Rainy,High,No,No
EXT27137,SHIP27137,Sunny,High,No,No
EXT27138,SHIP27138,Cloudy,High,No,No
EXT27139,SHIP27139,Rainy,Medium,No,No
EXT27140,SHIP27140,Sunny,Low,No,No
EXT27141,SHIP27141,Fog,Medium,No,Yes
EXT27142,SHIP27142,Fog,High,No,No
EXT27143,SHIP27143,Cloudy,Medium,Yes,No
EXT27144,SHIP27144,Sunny,Medium,No,No
EXT27145,SHIP27145,Cloudy,High,No,No
EXT27146,SHIP27146,Cloudy,High,No,No
EXT27147,SHIP27147,Fog,Medium,No,No
EXT27148,SHIP27148,Sunny,Low,No,No
EXT27149,SHIP27149,Sunny,High,No,Yes
EXT27150,SHIP27150,Fog,Medium,No,No
EXT27151,SHIP27151,Storm,Low,No,No
EXT27152,SHIP27152,Fog,High,No,No
EXT27153,SHIP27153,Sunny,Medium,No,No
EXT27154,SHIP27154,Sunny,Low,No,No
EXT27155,SHIP27155,Rainy,High,No,No
EXT27156,SHIP27156,Cloudy,Medium,No,No
EXT27157,SHIP27157,Cloudy,High,Yes,No
EXT27158,SHIP27158,Sunny,Medium,No,No
EXT27159,SHIP27159,Sunny,High,No,No
EXT27160,SHIP27160,Sunny,Medium,No,No
EXT27161,SHIP27161,Rainy,Low,No,No
EXT27162,SHIP27162,Cloudy,Low,No,No
EXT27163,SHIP27163,Sunny,Medium,No,No
EXT27164,SHIP27164,Rainy,Low,No,No
EXT27165,SHIP27165,Fog,Low,No,No
EXT27166,SHIP27166,Storm,Medium,No,No
EXT27167,SHIP27167,Sunny,High,No,No
EXT27168,SHIP27168,Cloudy,Medium,No,No
EXT27169,SHIP27169,Rainy,High,No,No
EXT27170,SHIP27170,Fog,Medium,No,No
EXT27171,SHIP27171,Cloudy,Medium,No,Yes
EXT27172,SHIP27172,Cloudy,Medium,No,No
EXT27173,SHIP27173,Fog,Medium,Yes,No
EXT27174,SHIP27174,Sunny,High,No,No
EXT27175,SHIP27175,Sunny,Low,No,No
EXT27176,SHIP27176,Cloudy,Low,No,No
EXT27177,SHIP27177,Storm,Low,Yes,No
EXT27178,SHIP27178,Sunny,Low,No,No
EXT27179,SHIP27179,Rainy,Medium,Yes,No
EXT27180,SHIP27180,Sunny,Medium,No,No
EXT27181,SHIP27181,Sunny,Low,No,No
EXT27182,SHIP27182,Storm,Low,No,No
EXT27183,SHIP27183,Cloudy,Low,No,Yes
EXT27184,SHIP27184,Fog,Low,No,Yes
EXT27185,SHIP27185,Sunny,High,No,No
EXT27186,SHIP27186,Fog,Medium,No,No
EXT27187,SHIP27187,Rainy,Medium,No,No
EXT27188,SHIP27188,Cloudy,Low,No,No
EXT27189,SHIP27189,Sunny,High,No,No
EXT27190,SHIP27190,Cloudy,Low,No,No
EXT27191,SHIP27191,Fog,Medium,No,No
EXT27192,SHIP27192,Cloudy,Medium,No,No
EXT27193,SHIP27193,Rainy,Medium,Yes,No
EXT27194,SHIP27194,Sunny,High,No,No
EXT27195,SHIP27195,Sunny,High,No,No
EXT27196,SHIP27196,Sunny,High,No,No
EXT27197,SHIP27197,Cloudy,Low,No,Yes
EXT27198,SHIP27198,Fog,High,No,No
EXT27199,SHIP27199,Sunny,High,Yes,No
EXT27200,SHIP27200,Sunny,Low,No,No
EXT27201,SHIP27201,Sunny,Medium,No,No
EXT27202,SHIP27202,Sunny,Medium,No,No
EXT27203,SHIP27203,Rainy,High,No,Yes
EXT27204,SHIP27204,Sunny,Medium,No,Yes
EXT27205,SHIP27205,Sunny,Medium,No,No
EXT27206,SHIP27206,Sunny,Low,No,No
EXT27207,SHIP27207,Sunny,High,No,No
EXT27208,SHIP27208,Sunny,Medium,No,Yes
EXT27209,SHIP27209,Sunny,Low,No,No
EXT27210,SHIP27210,Cloudy,Low,No,No
EXT27211,SHIP27211,Sunny,Medium,No,No
EXT27212,SHIP27212,Fog,High,No,No
EXT27213,SHIP27213,Storm,High,No,No
EXT27214,SHIP27214,Cloudy,High,No,Yes
EXT27215,SHIP27215,Sunny,High,Yes,No
EXT27216,SHIP27216,Fog,Low,No,No
EXT27217,SHIP27217,Rainy,Low,No,No
EXT27218,SHIP27218,Rainy,Medium,No,Yes
EXT27219,SHIP27219,Sunny,Medium,No,No
EXT27220,SHIP27220,Sunny,Medium,No,No
EXT27221,SHIP27221,Sunny,High,No,No
EXT27222,SHIP27222,Fog,High,No,No
EXT27223,SHIP27223,Sunny,Medium,Yes,No
EXT27224,SHIP27224,Sunny,High,No,No
EXT27225,SHIP27225,Sunny,Medium,No,No
EXT27226,SHIP27226,Sunny,Low,No,No
EXT27227,SHIP27227,Rainy,Medium,No,Yes
EXT27228,SHIP27228,Cloudy,Low,No,No
EXT27229,SHIP27229,Sunny,Medium,No,No
EXT27230,SHIP27230,Sunny,Medium,No,No
EXT27231,SHIP27231,Sunny,Medium,No,No
EXT27232,SHIP27232,Sunny,High,No,No
EXT27233,SHIP27233,Cloudy,Medium,No,No
EXT27234,SHIP27234,Sunny,Medium,No,No
EXT27235,SHIP27235,Rainy,High,No,No
EXT27236,SHIP27236,Rainy,Low,No,No
EXT27237,SHIP27237,Sunny,High,No,No
EXT27238,SHIP27238,Cloudy,Medium,No,No
EXT27239,SHIP27239,Sunny,High,No,No
EXT27240,SHIP27240,Cloudy,Medium,No,No
EXT27241,SHIP27241,Sunny,Medium,No,No
EXT27242,SHIP27242,Rainy,Medium,No,No
EXT27243,SHIP27243,Sunny,Low,No,No
EXT27244,SHIP27244,Storm,Low,No,No
EXT27245,SHIP27245,Sunny,High,No,No
EXT27246,SHIP27246,Cloudy,Medium,No,No
EXT27247,SHIP27247,Cloudy,High,No,No
EXT27248,SHIP27248,Cloudy,Medium,No,No
EXT27249,SHIP27249,Storm,High,No,No
EXT27250,SHIP27250,Cloudy,Low,No,No
EXT27251,SHIP27251,Sunny,High,No,No
EXT27252,SHIP27252,Fog,Low,No,No
EXT27253,SHIP27253,Storm,Medium,No,No
EXT27254,SHIP27254,Sunny,High,No,No
EXT27255,SHIP27255,Cloudy,Low,No,No
EXT27256,SHIP27256,Cloudy,High,No,No
EXT27257,SHIP27257,Storm,High,No,No
EXT27258,SHIP27258,Sunny,Low,No,No
EXT27259,SHIP27259,Rainy,Medium,No,Yes
EXT27260,SHIP27260,Rainy,Low,No,Yes
EXT27261,SHIP27261,Rainy,Medium,No,No
EXT27262,SHIP27262,Sunny,High,No,No
EXT27263,SHIP27263,Cloudy,High,No,No
EXT27264,SHIP27264,Rainy,Medium,No,No
EXT27265,SHIP27265,Sunny,Low,No,No
EXT27266,SHIP27266,Cloudy,Low,No,Yes
EXT27267,SHIP27267,Rainy,High,No,No
EXT27268,SHIP27268,Storm,Low,No,No
EXT27269,SHIP27269,Sunny,Low,No,No
EXT27270,SHIP27270,Sunny,Medium,No,No
EXT27271,SHIP27271,Cloudy,Low,No,No
EXT27272,SHIP27272,Storm,High,No,No
EXT27273,SHIP27273,Sunny,Medium,No,No
EXT27274,SHIP27274,Cloudy,High,No,No
EXT27275,SHIP27275,Rainy,High,No,No
EXT27276,SHIP27276,Rainy,Medium,No,Yes
EXT27277,SHIP27277,Rainy,Medium,No,No
EXT27278,SHIP27278,Rainy,Medium,No,No
EXT27279,SHIP27279,Sunny,Medium,No,No
EXT27280,SHIP27280,Cloudy,Low,No,No
EXT27281,SHIP27281,Fog,Medium,No,No
EXT27282,SHIP27282,Rainy,Medium,No,No
EXT27283,SHIP27283,Sunny,Medium,No,No
EXT27284,SHIP27284,Sunny,Low,No,No
EXT27285,SHIP27285,Fog,Low,No,No
EXT27286,SHIP27286,Storm,Medium,No,No
EXT27287,SHIP27287,Rainy,High,No,No
EXT27288,SHIP27288,Sunny,Medium,No,No
EXT27289,SHIP27289,Sunny,High,No,No
EXT27290,SHIP27290,Sunny,Medium,No,No
EXT27291,SHIP27291,Sunny,High,No,No
EXT27292,SHIP27292,Rainy,High,No,No
EXT27293,SHIP27293,Sunny,Medium,No,No
EXT27294,SHIP27294,Sunny,Medium,No,No
EXT27295,SHIP27295,Fog,Medium,No,No
EXT27296,SHIP27296,Rainy,Medium,No,No
EXT27297,SHIP27297,Rainy,Medium,No,No
EXT27298,SHIP27298,Sunny,Low,No,No
EXT27299,SHIP27299,Cloudy,Medium,Yes,No
EXT27300,SHIP27300,Fog,Medium,No,No
EXT27301,SHIP27301,Cloudy,Medium,No,No
EXT27302,SHIP27302,Sunny,High,No,No
EXT27303,SHIP27303,Rainy,Medium,No,Yes
EXT27304,SHIP27304,Storm,High,No,No
EXT27305,SHIP27305,Rainy,Low,No,Yes
EXT27306,SHIP27306,Sunny,Low,No,Yes
EXT27307,SHIP27307,Sunny,High,No,No
EXT27308,SHIP27308,Sunny,Medium,No,No
EXT27309,SHIP27309,Sunny,Medium,Yes,No
EXT27310,SHIP27310,Rainy,Low,No,No
EXT27311,SHIP27311,Rainy,Medium,No,No
EXT27312,SHIP27312,Rainy,High,No,No
EXT27313,SHIP27313,Storm,Low,No,No
EXT27314,SHIP27314,Rainy,Low,No,No
EXT27315,SHIP27315,Sunny,Medium,No,No
EXT27316,SHIP27316,Fog,Low,No,No
EXT27317,SHIP27317,Cloudy,Low,No,No
EXT27318,SHIP27318,Sunny,Medium,No,No
EXT27319,SHIP27319,Storm,Low,No,Yes
EXT27320,SHIP27320,Cloudy,High,No,No
EXT27321,SHIP27321,Sunny,Low,No,No
EXT27322,SHIP27322,Sunny,Medium,No,No
EXT27323,SHIP27323,Rainy,Medium,No,No
EXT27324,SHIP27324,Sunny,Medium,Yes,No
EXT27325,SHIP27325,Fog,High,No,No
EXT27326,SHIP27326,Fog,Low,No,Yes
EXT27327,SHIP27327,Fog,Low,No,No
EXT27328,SHIP27328,Fog,Medium,No,No
EXT27329,SHIP27329,Fog,Low,No,No
EXT27330,SHIP27330,Cloudy,Medium,Yes,No
EXT27331,SHIP27331,Sunny,Low,No,No
EXT27332,SHIP27332,Cloudy,Medium,No,No
EXT27333,SHIP27333,Fog,Low,Yes,No
EXT27334,SHIP27334,Cloudy,Medium,No,No
EXT27335,SHIP27335,Cloudy,Medium,No,No
EXT27336,SHIP27336,Sunny,Medium,No,No
EXT27337,SHIP27337,Rainy,Low,No,No
EXT27338,SHIP27338,Storm,High,No,Yes
EXT27339,SHIP27339,Rainy,Medium,No,No
EXT27340,SHIP27340,Sunny,Medium,No,No
EXT27341,SHIP27341,Rainy,High,No,No
EXT27342,SHIP27342,Fog,Medium,Yes,No
EXT27343,SHIP27343,Storm,Medium,No,No
EXT27344,SHIP27344,Sunny,High,No,No
EXT27345,SHIP27345,Sunny,High,No,Yes
EXT27346,SHIP27346,Cloudy,High,No,No
EXT27347,SHIP27347,Storm,Medium,No,No
EXT27348,SHIP27348,Cloudy,Low,No,No
EXT27349,SHIP27349,Sunny,Low,No,No
EXT27350,SHIP27350,Sunny,Low,No,No
EXT27351,SHIP27351,Sunny,Low,No,No
EXT27352,SHIP27352,Rainy,Medium,No,No
EXT27353,SHIP27353,Sunny,Low,No,No
EXT27354,SHIP27354,Cloudy,Medium,No,No
EXT27355,SHIP27355,Sunny,Low,No,No
EXT27356,SHIP27356,Sunny,Low,No,No
EXT27357,SHIP27357,Cloudy,Low,No,No
EXT27358,SHIP27358,Rainy,High,No,No
EXT27359,SHIP27359,Sunny,High,Yes,No
EXT27360,SHIP27360,Rainy,High,No,No
EXT27361,SHIP27361,Sunny,Medium,No,No
EXT27362,SHIP27362,Storm,Medium,Yes,No
EXT27363,SHIP27363,Rainy,High,No,No
EXT27364,SHIP27364,Rainy,Medium,No,No
EXT27365,SHIP27365,Sunny,Medium,No,No
EXT27366,SHIP27366,Rainy,Low,No,No
EXT27367,SHIP27367,Sunny,Medium,No,Yes
EXT27368,SHIP27368,Sunny,High,No,No
EXT27369,SHIP27369,Sunny,Low,No,No
EXT27370,SHIP27370,Rainy,Medium,No,No
EXT27371,SHIP27371,Fog,Low,No,No
EXT27372,SHIP27372,Cloudy,Medium,Yes,No
EXT27373,SHIP27373,Rainy,Low,No,No
EXT27374,SHIP27374,Rainy,High,No,No
EXT27375,SHIP27375,Sunny,Low,No,No
EXT27376,SHIP27376,Sunny,Medium,No,No
EXT27377,SHIP27377,Rainy,Medium,No,No
EXT27378,SHIP27378,Cloudy,Low,No,No
EXT27379,SHIP27379,Sunny,High,No,No
EXT27380,SHIP27380,Cloudy,High,No,No
EXT27381,SHIP27381,Rainy,High,No,No
EXT27382,SHIP27382,Rainy,High,Yes,No
EXT27383,SHIP27383,Rainy,High,No,No
EXT27384,SHIP27384,Sunny,Low,No,No
EXT27385,SHIP27385,Sunny,Medium,No,No
EXT27386,SHIP27386,Sunny,Medium,No,No
EXT27387,SHIP27387,Rainy,Medium,No,No
EXT27388,SHIP27388,Sunny,Medium,No,No
EXT27389,SHIP27389,Cloudy,Medium,No,No
EXT27390,SHIP27390,Fog,High,Yes,Yes
EXT27391,SHIP27391,Sunny,High,No,Yes
EXT27392,SHIP27392,Cloudy,High,No,No
EXT27393,SHIP27393,Sunny,High,No,No
EXT27394,SHIP27394,Sunny,Low,No,No
EXT27395,SHIP27395,Sunny,High,No,Yes
EXT27396,SHIP27396,Fog,Medium,No,No
EXT27397,SHIP27397,Rainy,Low,No,No
EXT27398,SHIP27398,Rainy,High,No,No
EXT27399,SHIP27399,Rainy,Medium,No,No
EXT27400,SHIP27400,Sunny,High,No,No
EXT27401,SHIP27401,Storm,Medium,No,No
EXT27402,SHIP27402,Rainy,High,No,No
EXT27403,SHIP27403,Sunny,Low,No,No
EXT27404,SHIP27404,Storm,Medium,Yes,No
EXT27405,SHIP27405,Cloudy,Low,No,No
EXT27406,SHIP27406,Fog,High,No,No
EXT27407,SHIP27407,Rainy,Medium,No,No
EXT27408,SHIP27408,Cloudy,Low,Yes,No
EXT27409,SHIP27409,Cloudy,High,No,No
EXT27410,SHIP27410,Sunny,Low,Yes,No
EXT27411,SHIP27411,Rainy,Medium,No,No
EXT27412,SHIP27412,Sunny,Medium,No,No
EXT27413,SHIP27413,Rainy,Medium,No,No
EXT27414,SHIP27414,Cloudy,Low,No,No
EXT27415,SHIP27415,Sunny,Medium,No,No
EXT27416,SHIP27416,Sunny,Medium,Yes,No
EXT27417,SHIP27417,Sunny,Medium,No,No
EXT27418,SHIP27418,Fog,High,No,No
EXT27419,SHIP27419,Sunny,Medium,No,No
EXT27420,SHIP27420,Sunny,High,No,No
EXT27421,SHIP27421,Cloudy,Low,No,No
EXT27422,SHIP27422,Cloudy,Medium,Yes,No
EXT27423,SHIP27423,Rainy,Low,No,No
EXT27424,SHIP27424,Sunny,High,No,No
EXT27425,SHIP27425,Rainy,Medium,No,No
EXT27426,SHIP27426,Fog,Low,No,No
EXT27427,SHIP27427,Rainy,Medium,No,No
EXT27428,SHIP27428,Fog,Low,No,No
EXT27429,SHIP27429,Rainy,High,No,No
EXT27430,SHIP27430,Sunny,Medium,No,No
EXT27431,SHIP27431,Cloudy,Low,No,No
EXT27432,SHIP27432,Rainy,High,No,No
EXT27433,SHIP27433,Storm,Low,No,No
EXT27434,SHIP27434,Sunny,Medium,No,No
EXT27435,SHIP27435,Sunny,Low,No,No
EXT27436,SHIP27436,Cloudy,Low,No,No
EXT27437,SHIP27437,Cloudy,Medium,No,No
EXT27438,SHIP27438,Cloudy,Low,No,Yes
EXT27439,SHIP27439,Rainy,Low,No,No
EXT27440,SHIP27440,Sunny,High,Yes,No
EXT27441,SHIP27441,Cloudy,Medium,No,No
EXT27442,SHIP27442,Sunny,Low,No,No
EXT27443,SHIP27443,Storm,High,No,No
EXT27444,SHIP27444,Sunny,High,No,No
EXT27445,SHIP27445,Fog,High,No,No
EXT27446,SHIP27446,Sunny,Medium,No,No
EXT27447,SHIP27447,Sunny,High,Yes,No
EXT27448,SHIP27448,Rainy,Medium,No,No
EXT27449,SHIP27449,Sunny,High,No,No
EXT27450,SHIP27450,Sunny,Medium,No,No
EXT27451,SHIP27451,Sunny,Low,No,No
EXT27452,SHIP27452,Cloudy,High,No,Yes
EXT27453,SHIP27453,Sunny,High,No,No
EXT27454,SHIP27454,Cloudy,High,No,No
EXT27455,SHIP27455,Sunny,Low,No,No
EXT27456,SHIP27456,Rainy,High,No,No
EXT27457,SHIP27457,Rainy,High,No,No
EXT27458,SHIP27458,Rainy,Low,No,No
